Date		Time		Step		Mass (g)	Uair (kPa)	Notes
7/24/2019	9:40:34 AM	small increment	0.220000	4.000000	
7/24/2019	9:40:44 AM	small increment	0.220000	4.000000	
7/24/2019	9:40:54 AM	small increment	0.220000	4.000000	
7/24/2019	9:41:04 AM	small increment	0.220000	4.000000	
7/24/2019	9:41:14 AM	small increment	0.230000	4.000000	
7/24/2019	9:41:24 AM	small increment	0.230000	4.000000	
7/24/2019	9:41:34 AM	small increment	0.230000	4.000000	
7/24/2019	9:41:44 AM	small increment	0.230000	4.000000	
7/24/2019	9:41:54 AM	small increment	0.230000	4.000000	
7/24/2019	9:42:04 AM	small increment	0.230000	4.000000	
7/24/2019	9:42:14 AM	small increment	0.230000	4.000000	
7/24/2019	9:42:24 AM	small increment	0.240000	4.000000	
7/24/2019	9:42:34 AM	small increment	0.240000	4.000000	
7/24/2019	9:42:44 AM	small increment	0.240000	4.000000	
7/24/2019	9:42:54 AM	small increment	0.240000	4.000000	
7/24/2019	9:43:04 AM	small increment	0.240000	4.000000	
7/24/2019	9:43:14 AM	small increment	0.240000	4.000000	
7/24/2019	9:43:24 AM	small increment	0.250000	4.000000	
7/24/2019	9:43:34 AM	small increment	0.250000	4.000000	
7/24/2019	9:43:44 AM	small increment	0.250000	4.000000	
7/24/2019	9:43:54 AM	small increment	0.250000	4.000000	
7/24/2019	9:44:04 AM	small increment	0.250000	4.000000	
7/24/2019	9:44:14 AM	small increment	0.250000	4.000000	
7/24/2019	9:44:24 AM	small increment	0.250000	4.000000	
7/24/2019	9:44:34 AM	small increment	0.260000	4.000000	
7/24/2019	9:44:44 AM	small increment	0.260000	4.000000	
7/24/2019	9:44:54 AM	small increment	0.260000	4.000000	
7/24/2019	9:45:04 AM	small increment	0.260000	4.000000	
7/24/2019	9:45:14 AM	small increment	0.260000	4.000000	
7/24/2019	9:45:24 AM	small increment	0.260000	4.000000	
7/24/2019	9:45:34 AM	small increment	0.260000	4.000000	
7/24/2019	9:45:44 AM	small increment	0.270000	4.000000	
7/24/2019	9:45:54 AM	small increment	0.270000	4.000000	
7/24/2019	9:46:04 AM	small increment	0.270000	4.000000	
7/24/2019	9:46:14 AM	small increment	0.270000	4.000000	
7/24/2019	9:46:24 AM	small increment	0.260000	4.000000	
7/24/2019	9:46:34 AM	small increment	0.270000	4.000000	
7/24/2019	9:46:44 AM	small increment	0.280000	4.000000	
7/24/2019	9:46:54 AM	small increment	0.280000	4.000000	
7/24/2019	9:47:04 AM	small increment	0.280000	4.000000	
