MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737171,2018-04-21 00:00:00,Colby,91.04,91.26,90.81,102.47,5.72,4.1,8.38,5.76,4.1,8.38,67.43,97.72,48.93,67.56,97.72,48.93,0.3,5.08,36.81,3.18,5.8,12.5,7.01,13.92,119.07,33.77,115.85,32.4,8.11,9.42,7.38,8.59,9.97,7.94,8.07,8.46,8.82,8.13,0.21717,0.37709,0.48219,0.56399,14.19,20.79,25.47,29.31,1.6152,1.7661,1.8617,1.9428,1.2769,1.4754,1.6206,1.7211,0.2628,0.355,0.4049,0.4386
737172,2018-04-22 00:00:00,Colby,91.11,91.38,90.92,102.65,4.25,3.22,6.21,4.25,3.22,6.21,95.51,98.54,85.22,96.01,98.54,85.22,0.04,3.81,44.17,3.82,2.86,10.13,3.44,11.43,45.69,42.55,44.3,43,7.22,8.36,6.52,7.56,7.94,7.2,7.13,7.47,7.91,8.09,0.24531,0.37411,0.46958,0.56342,14.89,20.8,25.28,29.27,1.6352,1.7661,1.8574,1.942,1.3129,1.4716,1.6042,1.7204,0.274,0.3551,0.4031,0.4383
737173,2018-04-23 00:00:00,Colby,91.15,91.35,90.94,102.64,6.98,-0.56,14.03,7.21,-0.56,14.03,76.62,99.99,43.51,75.33,99.99,43.51,0.3,0,230.95,19.95,1.46,5.39,1.72,5.33,74.4,86.53,82.17,86.4,9.71,15.62,5.55,8.81,11.9,6.57,9.66,9,8.26,7.92,0.28326,0.40232,0.4755,0.56012,15.81,21.4,25.26,29.21,1.6611,1.7805,1.8575,1.9409,1.3615,1.5075,1.6119,1.7161,0.2882,0.3621,0.403,0.4378
737174,2018-04-24 00:00:00,Colby,90.91,91.18,90.59,102.21,10.86,-0.22,20.13,11.37,-0.22,20.13,61.75,95.89,30.06,59.41,95.89,30.06,0.68,0,305.82,26.42,2.97,10.04,3.67,10.31,173.38,54.48,176.43,49.3,11.01,16.41,5.94,10.18,13.02,7.41,11.21,10.51,9.51,8.12,0.28925,0.41865,0.49409,0.56437,15.8,21.47,25.43,29.24,1.6614,1.7833,1.8619,1.9416,1.3692,1.5282,1.6361,1.7216,0.288,0.3629,0.4046,0.438
737175,2018-04-25 00:00:00,Colby,91.43,91.79,90.89,102.86,5.21,2.62,10.75,5.35,2.62,10.75,86.97,97.45,61.01,86.02,97.45,61.01,0.12,12.95,47.38,4.09,5.39,12.19,6.45,13.13,339.77,32.34,326.49,37.12,8.72,11.15,6.82,9.39,11.52,7.92,8.56,9.28,9.73,8.58,0.3508,0.47379,0.4944,0.57303,20.72,24.92,25.38,29.33,1.7706,1.8523,1.861,1.9437,1.4483,1.5984,1.6365,1.7328,0.3496,0.3974,0.4041,0.4388
737176,2018-04-26 00:00:00,Colby,91.22,91.73,90.49,102.71,7.19,0.93,15.58,7.39,0.93,15.58,62.87,91.66,28.51,60.63,91.66,28.51,0.47,0,307.04,26.53,3.7,9.51,4.49,10.07,336.74,63.55,320.97,62.32,9.8,15.55,5.78,9.13,12.14,6.84,9.5,9.17,8.8,8.55,0.39883,0.52055,0.48088,0.57275,23.54,27.66,25.14,29.32,1.8348,1.9072,1.8555,1.9435,1.51,1.6579,1.6189,1.7324,0.3856,0.4248,0.4018,0.4387
737177,2018-04-27 00:00:00,Colby,90.77,91.19,90.25,102.09,9.07,0.67,17.48,9.39,0.67,17.48,54.46,87.18,22.26,52.47,87.18,22.26,0.67,0,245.13,21.18,4.91,16.41,6.08,20.7,320.19,68.21,315.76,65.55,9.77,14.26,6.57,9.62,11.73,7.82,9.75,9.63,9.45,8.61,0.38345,0.51442,0.4922,0.5745,22.39,26.94,25.18,29.3,1.8111,1.894,1.8571,1.9433,1.4902,1.6501,1.6336,1.7347,0.3734,0.4186,0.4021,0.4386
737178,2018-04-28 00:00:00,Colby,90.8,91.15,90.45,102.01,13.81,0.26,25.13,14.05,0.26,25.13,41.25,81.6,11.53,39.12,81.6,11.53,1.3,0,320.65,27.7,2.21,7.19,2.72,7.96,289.88,64.38,281.2,64.7,12.15,19.07,6.5,11.02,14.73,7.84,12.07,11.14,10.11,8.75,0.39099,0.52542,0.50162,0.57704,21.36,26.32,25.22,29.34,1.7911,1.8837,1.8586,1.9441,1.5,1.6641,1.6458,1.738,0.3617,0.4129,0.4026,0.4388
737179,2018-04-29 00:00:00,Colby,90.69,90.98,90.36,101.78,13.5,4.31,21.88,13.41,4.31,21.88,44.96,69.05,23.2,44.53,69.05,23.2,0.98,0,314.05,27.13,5.5,12.47,6.56,13.41,113.5,22,111.58,20.37,12.9,16.87,9.28,12.21,14.17,10.2,13.01,12.29,11.42,9.2,0.37731,0.52846,0.52033,0.58598,20.03,25.44,25.31,29.41,1.7625,1.8681,1.8618,1.9458,1.4823,1.668,1.6701,1.7495,0.3457,0.4047,0.4035,0.4394
737180,2018-04-30 00:00:00,Colby,89.94,90.5,89.47,100.8,18.74,8.23,30.01,18.79,8.23,30.01,44.56,77.86,16.21,44.1,77.86,16.21,1.46,0,255.81,22.1,9.53,19.82,11.49,23.34,161.8,14.67,161.8,15.2,14.14,17.64,10.8,13.14,15,11.29,14.44,13.36,12.17,9.72,0.36186,0.5277,0.52806,0.59707,18.79,24.56,25.24,29.52,1.735,1.852,1.8611,1.9485,1.4624,1.667,1.6802,1.7639,0.33,0.3961,0.4027,0.4403
