StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       14,      09,   200507,    3.3,   78.8,   2.13,   2.13,    .33,   1.93,    428,      0,   -.07,    .86,    .55,   -.01,    .71,    .23,   1.02,   67.4,   90.3,
       14,      04,   200508,   2.97,   75.7,     .2,     .2,     .6,   -.32,    336,      0,    .49,    .19,    .16,    .04,    .15,    .47,    .23,   62.1,   89.3,
       14,      07,   200508,   2.88,   76.8,   1.64,   1.64,    .81,   1.64,    366,      0,    .43,    .01,     .2,    .09,    .31,    .92,    .86,   63.2,   90.3,
       14,      01,   200508,   3.64,   74.9,    .75,    .75,   1.78,    .75,    313,      6,    .86,    .59,    .71,    .71,    .62,   1.13,    .04,   61.3,   88.5,
       14,      06,   200508,   8.28,   77.7,   3.64,   3.64,   5.03,   3.64,    399,      6,   1.84,   1.51,   1.97,   1.07,    1.3,   1.14,   1.24,   67.8,   87.6,
       14,      02,   200508,   4.45,   76.9,    1.2,    1.2,   1.74,    1.2,    376,      7,     .8,    .71,    .95,     .5,    .65,    .51,    .47,     65,   88.7,
       14,      08,   200508,   5.69,   78.6,   3.72,   3.72,   3.94,   3.72,    422,      0,   1.36,   1.08,   1.58,    .68,    .95,   1.04,   1.28,   67.2,     90,
       14,      09,   200508,    7.3,   79.3,   3.18,   3.18,   3.83,   3.18,    443,      0,   1.62,   1.04,   1.52,    .54,     .8,    .84,   1.01,   68.8,   89.8,
       14,      03,   200508,   6.21,   76.4,   1.42,   1.42,   2.32,   1.42,    361,      7,    1.1,    .47,    1.1,    .39,    .62,    .09,    .17,     66,   86.9,
       14,      05,   200508,   5.25,   78.1,   1.63,   1.63,   2.93,   1.63,    411,      0,   1.21,    .52,     .9,    .45,    .68,    .59,    .63,   66.4,   89.7,
       14,      02,   200509,   1.41,   71.6,   -.62,   -.62,  -1.87,   -.62,    225,     27,   -.86,   -.02,    .24,    .14,     .5,    .28,    .24,   58.6,   84.5,
       14,      09,   200509,   1.74,     74,   -.48,   2.37,  -1.45,   1.72,    286,     16,     -1,     .5,    .26,    .27,    .53,     .9,    .82,   62.1,   85.9,
       14,      05,   200509,   1.46,   72.8,   -.52,    .94,  -1.57,    .07,    254,     20,   -.86,    .36,    .05,    .15,    .54,    .43,    .44,   60.1,   85.4,
       14,      03,   200509,   2.48,   70.8,     .9,     .9,  -1.12,     .2,    204,     30,   -.58,    .34,    .09,    .36,    .49,    .25,    .22,   59.3,   82.3,
       14,      06,   200509,   2.97,     72,   -.17,   3.09,   -.52,   2.83,    234,     24,   -.31,   1.09,      1,   1.01,   1.15,    1.2,   1.13,   60.9,   83.1,
       14,      08,   200509,    .79,   73.9,   -.62,   2.71,  -1.87,   1.92,    281,     14,  -1.39,    .37,    .34,    .32,    .69,    .84,    .93,   60.9,   86.9,
       14,      01,   200509,    .64,   69.6,   -.78,   -.78,  -2.34,   -.78,    177,     39,  -1.06,    .07,    .04,    .31,    .45,    .54,    .04,   54.5,   84.6,
       14,      07,   200509,   1.44,   72.5,   1.18,   1.18,   -.88,    .66,    240,     15,   -.15,    .16,   -.09,    .12,    .35,    .49,    .72,   57.8,   87.1,
       14,      04,   200509,   1.64,   70.7,    .01,    .01,    -.5,   -.45,    199,     28,    .15,    .34,    .14,    .02,    .25,    .22,    .36,   56.2,   85.2,
       14,      01,   200510,   2.77,   54.8,    .93,    .93,   2.79,    .93,      7,    323,   1.23,    .39,    .73,    .58,    .74,    .87,    .46,   40.1,   69.6,
       14,      08,   200510,   2.34,   59.6,   -.46,   2.54,    .32,   1.83,     30,    197,    .32,   -.69,     .4,    .45,    .34,    .75,    .93,   47.1,   72.1,
       14,      09,   200510,   2.56,   59.7,   -.58,   1.98,   -.45,   1.11,     35,    199,   -.16,   -.87,    .32,    .48,    .09,    .66,     .8,   47.4,   71.9,
       14,      05,   200510,   1.91,   58.2,   -.53,    .78,   -.19,   -.21,     23,    234,    .11,   -.58,    .34,    .15,    .32,     .4,    .46,   45.5,   70.8,
       14,      03,   200510,   3.96,   56.4,   1.33,   1.33,   1.57,   1.33,     17,    284,    .94,    .11,     .7,    .63,    .57,    .55,    .44,   45.1,   67.7,
       14,      02,   200510,    2.3,   56.9,   -.37,   -.37,    .58,   -.37,     17,    269,    .54,   -.28,    .19,    .16,    .46,    .44,    .38,   44.1,   69.8,
       14,      06,   200510,   2.27,   57.9,    -.3,   2.63,   -.42,   2.15,     23,    243,   -.21,   -.47,    .79,   1.17,    .79,   1.07,   1.21,   46.5,   69.2,
       14,      07,   200510,   2.61,   58.2,   1.82,   1.82,   2.28,   1.82,     16,    227,   1.08,    .71,    .75,     .5,    .43,     .8,   1.08,   43.7,   72.6,
       14,      04,   200510,   3.04,   56.3,   1.11,   1.11,    3.3,   1.11,     10,    280,    1.4,   1.14,   1.12,    .49,    .58,    .71,    .83,   41.7,   70.8,
       14,      03,   200511,   1.07,     45,   -.14,   1.05,   -.43,    .72,      0,    600,    -.2,    .51,   -.05,    .76,    .25,    .44,    .37,   32.6,   57.4,
       14,      07,   200511,    .24,   46.7,   -.32,   1.31,   -.96,    .78,      0,    549,   -.47,    .67,    .42,    .27,    .21,    .37,   1.11,   30.6,   62.9,
       14,      01,   200511,    .62,   44.2,    -.1,    -.1,   -.29,    .74,      0,    624,    .18,   1.05,    .32,    .65,    .68,    .59,    .49,   29.1,   59.2,
       14,      04,   200511,     .3,   44.8,   -.19,    .81,   -.56,    .33,      0,    606,   -.32,   1.07,     .9,    .49,    .34,    .42,    .83,   29.7,     60,
       14,      05,   200511,   1.02,   46.3,    -.7,    -.7,   -.65,    -.7,      0,    561,    .12,   -.03,   -.63,     .4,    .07,    .31,     .5,   32.5,     60,
       14,      09,   200511,    .51,   49.1,  -1.16,   1.14,  -1.91,   -.49,      0,    477,  -1.05,   -.84,  -1.36,    .34,   -.21,    .08,    .72,   35.8,   62.4,
       14,      02,   200511,   1.01,   44.4,   -.46,   -.46,   -.41,   -.46,      0,    618,    .19,    .38,   -.28,     .6,    .24,    .39,    .35,   30.5,   58.2,
       14,      06,   200511,   1.07,     47,   -.48,   2.14,   -.65,   1.36,      0,    540,   -.34,   -.56,   -.73,   1.15,    .53,    .77,   1.22,   34.6,   59.3,
       14,      08,   200511,    .56,   48.2,   -.82,   1.87,  -1.22,    .66,      0,    504,   -.42,   -.14,   -.95,    .73,    .05,    .36,    .99,   33.7,   62.6,
       14,      04,   200512,    .26,   31.3,   -.31,    .58,   -.42,   -.24,      0,   1045,   -.27,    -.7,    .86,     .5,    .29,    .46,    .97,   18.9,   43.8,
       14,      03,   200512,    .79,   27.1,   -.16,    .91,    -.1,    .44,      0,   1175,   -.19,   -.41,    .32,    .21,    .38,     .5,    .27,     18,   36.2,
       14,      01,   200512,    .18,   29.8,   -.33,   -.33,   -.72,    .42,      0,   1091,   -.58,   -.37,    .82,     .4,    .51,    .61,    .56,   18.3,   41.4,
       14,      06,   200512,    .79,   29.7,   -.54,   1.82,   -.32,    .88,      0,   1094,   -.44,   -.63,   -.71,     .5,    .63,     .8,   1.22,   20.4,     39,
       14,      07,   200512,    .23,   33.4,   -.48,    .98,   -.58,    .13,      0,    980,   -.38,   -.87,    .42,    .08,    .22,    .41,   1.15,   19.8,     47,
       14,      09,   200512,    .47,   32.8,  -1.55,  -1.55,  -1.52,  -1.55,      0,    998,  -1.09,  -1.54,  -1.15,   -.45,   -.27,    .04,    .64,   22.4,   43.3,
       14,      08,   200512,    .39,   32.3,  -1.04,   1.37,   -.91,   -.16,      0,   1014,   -.49,   -.83,    -.4,   -.06,    .02,    .39,    .98,   20.9,   43.8,
       14,      02,   200512,    .35,   28.1,   -.67,   -.67,   -.77,   -.67,      0,   1144,   -.39,   -.22,    .15,    .24,    .11,    .43,    .29,   17.8,   38.4,
       14,      05,   200512,    .47,   29.9,   -.87,   -.87,   -.72,   -.87,      0,   1088,   -.26,   -.26,   -.24,   -.15,   -.02,    .36,    .47,   19.4,   40.3,
       14,      07,   200601,    .16,   41.4,   -.93,   -.93,  -1.51,   -.93,      0,    732,   -.59,   -.84,  -1.09,    .23,     .2,    .15,   1.16,   24.6,   58.1,
       14,      08,   200601,    .13,   43.2,  -1.57,    .59,  -1.92,  -1.53,      7,    683,  -1.07,  -1.22,  -1.22,   -.27,    .04,   -.01,    .83,   28.3,     58,
       14,      06,   200601,    .51,   41.5,   -.82,   1.29,  -1.01,   -.03,      8,    737,   -.46,   -.87,   -.87,    .28,    .86,     .5,   1.14,   29.8,   53.2,
       14,      05,   200601,    .11,   41.8,  -1.37,  -1.37,  -1.78,  -1.37,      8,    727,  -1.12,  -1.03,   -.63,    -.1,   -.07,    .11,    .42,   27.5,   56.1,
       14,      04,   200601,    .26,   39.7,   -.55,   -.55,   -.82,   -.55,      0,    784,   -.08,   -.48,   -.78,    .76,    .27,    .36,    .99,   24.1,   55.3,
       14,      02,   200601,    .11,   39.9,  -1.13,  -1.13,  -1.57,  -1.13,      0,    778,  -1.16,  -1.13,   -.61,   -.12,   -.02,    .27,     .2,     26,   53.7,
       14,      03,   200601,    .53,   39.2,   -.33,    .63,   -.55,    -.2,      0,    800,   -.32,   -.54,   -.58,    .36,    .42,    .37,    .24,   27.6,   50.9,
       14,      01,   200601,    .31,   39.7,   -.57,   -.57,   -.83,   -.57,      0,    784,    .06,   -.58,   -.45,     .5,    .43,    .59,    .57,   24.6,   54.8,
       14,      09,   200601,    .69,   43.3,  -1.93,  -1.93,  -1.62,  -1.93,      8,    680,   -.35,  -1.33,  -1.86,    -.5,   -.05,   -.35,    .51,   30.7,     56,
       14,      07,   200602,      0,   35.7,  -1.31,  -1.31,  -1.42,  -1.31,      0,    820,  -1.61,  -1.62,  -1.48,   -.27,   -.08,    -.1,   1.08,   18.7,   52.6,
       14,      09,   200602,    .01,   36.4,  -2.52,  -2.52,  -2.36,  -2.52,      0,    801,  -2.43,  -2.07,  -2.18,  -2.02,   -.17,   -.61,    .43,   23.5,   49.4,
       14,      05,   200602,      0,   34.1,  -1.85,  -1.85,  -1.86,  -1.85,      0,    865,  -1.77,  -1.89,  -1.69,  -1.35,    .01,   -.24,    .29,   19.7,   48.4,
       14,      08,   200602,      0,   36.3,  -2.05,  -2.05,  -1.94,  -2.05,      0,    804,  -1.63,  -1.89,  -1.75,   -1.6,    .22,    -.3,    .71,   21.6,     51,
       14,      02,   200602,      0,   33.1,  -1.59,  -1.59,  -1.75,  -1.59,      0,    893,   -1.8,  -2.22,  -1.92,  -1.06,    .24,   -.05,    .08,   18.4,   47.7,
       14,      01,   200602,    .04,   32.6,   -.91,   -.91,  -1.18,   -.91,      0,    907,  -1.56,  -1.18,  -1.45,   -.19,    .38,    .46,     .5,   17.4,   47.8,
       14,      06,   200602,    .01,   34.3,  -1.19,     .7,  -1.37,  -1.04,      0,    860,  -2.38,  -2.14,  -1.76,  -1.39,    .76,    .22,   1.05,   21.7,   46.9,
       14,      03,   200602,    .01,     33,   -.64,   -.64,  -1.03,   -.64,      0,    896,  -2.37,  -2.07,  -1.45,   -.62,    .42,   -.03,     .1,   19.7,   46.2,
       14,      04,   200602,    .01,   33.3,   -.88,   -.88,  -1.17,   -.88,      0,    888,  -1.84,  -1.37,  -1.27,    .37,    .22,    .11,    .89,   17.1,   49.5,
       14,      07,   200603,   1.02,   46.3,  -1.57,  -1.57,  -1.17,  -1.57,      7,    586,    .27,   -.42,   -.61,   -.06,   -.19,      0,    .96,   32.1,   60.5,
       14,      05,   200603,   1.99,     46,  -1.87,  -1.87,   -.62,  -1.87,      9,    598,    .54,   -.16,    -.5,   -.54,   -.39,    -.2,    .07,   33.4,   58.6,
       14,      01,   200603,   1.21,   41.9,  -1.07,  -1.07,   -.79,  -1.07,      0,    716,    .33,   -.25,   -.27,    .44,    .22,    .39,    .54,   28.5,   55.4,
       14,      08,   200603,   1.81,   48.2,  -2.16,  -2.16,   -.95,  -2.16,     11,    531,    .34,   -.39,   -.71,   -.78,   -.37,   -.21,    .39,   35.6,   60.8,
       14,      03,   200603,   2.19,   43.6,   -.53,   -.53,    .12,   -.53,      7,    670,    .27,   -.55,   -.68,   -.16,   -.04,    .16,   -.16,   32.4,   54.7,
       14,      06,   200603,    2.8,   46.2,   -.96,    .74,    .33,   -.79,      9,    592,    .52,   -.38,   -.63,  -1.02,    .24,    .45,    .77,     35,   57.4,
       14,      09,   200603,   2.49,   48.7,  -2.56,  -2.56,   -.92,  -2.56,     11,    516,    .14,   -.76,   -.94,  -1.57,   -.78,   -.53,     .1,   36.7,   60.6,
       14,      04,   200603,   1.27,     44,   -.97,   -.97,   -.54,   -.97,      0,    651,    .49,    -.1,   -.17,     .5,    .34,    .18,    .95,   30.1,   57.9,
       14,      02,   200603,   2.17,   43.3,  -1.45,  -1.45,   -.07,  -1.41,      7,    679,    .76,    .08,   -.23,   -.09,    .13,    .01,   -.06,   30.8,   55.9,
       14,      04,   200604,    .76,   56.9,   -1.7,   -1.7,  -2.48,   -1.7,     17,    260,   -.96,   -.45,   -.83,  -1.11,    .11,   -.07,    .57,   39.7,   74.2,
       14,      05,   200604,   2.62,   60.3,  -1.94,  -1.94,    -.8,  -1.94,     39,    180,    .25,    .41,   -.06,   -.46,   -.11,   -.14,    .19,   45.3,   75.2,
       14,      08,   200604,   2.15,   62.4,  -2.36,  -2.36,  -1.28,  -2.36,     63,    141,   -.05,    .09,   -.42,  -1.01,   -.47,   -.15,    .35,     47,   77.7,
       14,      01,   200604,    .78,   55.1,  -1.86,  -1.86,   -2.7,  -1.86,     10,    307,  -1.08,   -.68,  -1.03,  -1.15,   -.23,    .03,    .27,   38.2,     72,
       14,      03,   200604,   3.69,   58.9,   -.35,   -.35,    .38,   -.35,     28,    211,    .54,    .46,   -.09,   -.45,    .27,    .32,    .11,   45.5,   72.3,
       14,      09,   200604,   5.13,   62.6,  -2.11,  -2.11,    .56,  -1.81,     61,    133,    .87,    .68,    .14,   -.86,   -.36,   -.01,    .21,   49.2,     76,
       14,      07,   200604,    .55,   59.3,  -2.39,  -2.39,  -2.95,  -2.39,     31,    202,  -1.13,   -.64,  -1.05,  -1.46,   -.42,   -.19,    .68,   41.5,   77.1,
       14,      02,   200604,   2.26,   58.1,  -1.67,  -1.67,   -1.1,  -1.67,     23,    230,   -.04,    .39,   -.08,   -.44,   -.13,   -.09,    .05,   43.2,     73,
       14,      06,   200604,   4.24,   60.6,   -.72,    .81,    .44,    -.5,     40,    172,    .67,    .73,     .2,   -.45,     .3,    .84,    .96,   47.3,     74,
       14,      05,   200605,   2.44,     66,  -2.58,  -2.58,  -2.52,  -2.58,    118,     87,   -.77,   -.53,   -.25,   -.87,  -1.14,   -.17,    .18,   53.2,   78.8,
       14,      03,   200605,   2.11,   64.5,  -1.13,  -1.13,  -2.44,  -1.13,     98,    113,  -1.33,    -.7,   -.53,  -1.13,   -.86,    .11,   -.22,     53,     76,
       14,      01,   200605,   2.07,   63.6,  -2.76,  -2.76,  -3.26,  -2.76,     82,    126,   -.56,  -1.21,  -1.02,  -1.44,   -.98,   -.27,    .49,   47.6,   79.6,
       14,      07,   200605,   1.78,   67.1,   -3.1,   -3.1,  -2.88,   -3.1,    129,     64,   -.51,  -1.19,   -.96,  -1.41,   -.96,   -.57,     .9,   52.1,   82.1,
       14,      04,   200605,   2.03,   64.6,  -2.47,  -2.47,  -2.85,  -2.47,     91,    104,   -.49,  -1.09,   -.81,  -1.19,   -.37,   -.27,    .79,   49.5,   79.8,
       14,      09,   200605,    4.3,   67.2,  -2.11,  -2.11,   -.66,  -2.03,    129,     60,   -.14,    .34,    .26,   -.54,  -1.34,   -.03,    .23,   56.6,   77.9,
       14,      02,   200605,   2.77,   64.8,  -2.16,  -2.16,  -1.99,  -2.16,    104,    110,   -.48,   -.52,   -.15,   -.75,   -.83,    .09,    .07,   51.4,   78.2,
       14,      08,   200605,   3.73,   67.5,  -2.55,  -2.55,   -1.3,  -2.55,    138,     60,    .08,   -.09,   -.04,   -.69,  -1.21,    .14,     .6,   54.9,   80.1,
       14,      06,   200605,   3.15,   65.4,   -1.2,   -1.2,  -1.67,   -1.2,    108,     95,   -.75,   -.21,    .03,   -.68,  -1.11,    .63,    .88,   54.6,   76.3,
       14,      09,   200606,   2.69,     75,  -2.47,  -2.47,  -1.71,  -2.47,    306,      6,     -1,   -.84,   -.34,   -.73,  -1.17,   -.84,   -.12,   62.8,   87.2,
       14,      03,   200606,      2,   74.7,  -1.96,  -1.96,  -2.83,  -1.96,    300,      9,   -1.5,  -2.09,  -1.45,  -1.63,  -1.15,   -.83,   -.57,   62.3,     87,
       14,      08,   200606,   3.81,   77.2,  -2.71,  -2.71,  -1.25,  -2.71,    371,      0,    .03,      0,   -.13,    -.5,   -.66,   -.42,    .35,   63.5,   90.8,
       14,      01,   200606,   3.74,   74.2,  -2.84,  -2.84,   -1.1,  -2.84,    290,     14,    .46,   -.06,   -.62,   -.75,   -.32,   -.32,    .65,   59.1,   89.3,
       14,      06,   200606,   2.15,   74.8,  -1.89,  -1.89,  -2.44,  -1.89,    301,      7,  -1.32,   -1.6,   -.99,  -1.18,  -1.32,   -.37,    .43,   62.6,     87,
       14,      04,   200606,   3.46,   75.3,  -2.57,  -2.57,  -1.05,  -2.57,    320,     11,    .42,   -.05,   -.57,   -.67,   -.22,   -.16,    .34,     60,   90.6,
       14,      07,   200606,   2.62,     77,  -3.41,  -3.41,  -1.88,  -3.41,    366,      6,   -.14,   -.51,  -1.04,  -1.19,   -.86,   -.77,    .35,   61.4,   92.6,
       14,      05,   200606,   3.59,   76.6,  -2.87,  -2.87,  -1.67,  -2.87,    356,      8,   -.12,   -.66,   -.59,   -.82,   -.81,   -.69,   -.02,   62.5,   90.7,
       14,      02,   200606,   2.96,   75.9,  -2.67,  -2.67,  -2.21,  -2.67,    337,     10,   -.46,   -.77,   -.77,   -.85,    -.7,   -.39,   -.05,   61.7,     90,
       14,      05,   200607,   1.61,   82.4,  -3.62,  -3.62,  -3.14,  -3.62,    539,      0,   -.91,   -.71,  -1.03,   -.98,  -1.14,   -.86,   -.59,   68.3,   96.4,
       14,      07,   200607,   2.53,     81,  -3.56,  -3.56,  -1.51,  -3.56,    496,      0,   -.08,   -.19,   -.54,  -1.09,   -1.3,   -.75,    .03,   66.6,   95.4,
       14,      04,   200607,   1.94,   80.5,  -3.25,  -3.25,  -2.83,  -3.25,    481,      0,   -.67,   -.13,   -.43,   -.85,  -1.03,   -.31,   -.09,   65.9,     95,
       14,      06,   200607,   3.29,   80.4,  -2.08,  -2.08,  -1.15,  -2.08,    477,      0,   -.06,  -1.01,  -1.24,  -1.01,  -1.21,   -.59,   -.01,   68.4,   92.3,
       14,      08,   200607,   2.38,   82.9,   -3.2,   -3.2,  -2.31,   -3.2,    555,      0,   -.46,   -.32,   -.29,   -.55,    -.9,   -.63,   -.08,   69.2,   96.6,
       14,      02,   200607,   2.18,   80.9,  -3.22,  -3.22,  -2.45,  -3.22,    493,      0,   -.57,   -.76,   -.92,   -.87,  -1.03,   -.79,   -.52,   67.5,   94.4,
       14,      09,   200607,   2.65,   81.2,  -2.57,  -2.57,  -1.08,  -2.57,    502,      0,    -.4,  -1.09,  -1.01,   -.82,  -1.29,   -.96,   -.48,     69,   93.4,
       14,      01,   200607,    1.5,   79.7,  -3.77,  -3.77,  -3.66,  -3.77,    456,      0,  -1.24,   -.34,   -.61,   -1.1,  -1.18,   -.68,   -.21,   65.1,   94.2,
       14,      03,   200607,   3.59,   80.1,  -2.11,  -2.11,  -1.08,  -2.11,    468,      0,    .09,   -.97,  -1.53,  -1.31,   -1.4,   -.76,   -.79,     68,   92.2,
       14,      02,   200608,   5.31,   77.6,    .53,  -2.36,   1.59,  -1.66,    396,      6,   1.28,    .37,    .03,   -.12,   -.44,   -.59,   -.01,   65.4,   89.7,
       14,      05,   200608,   6.14,   79.6,  -2.44,  -2.44,   2.42,  -1.43,    453,      0,   1.63,    .49,    .25,   -.02,   -.35,   -.65,   -.04,   67.6,   91.6,
       14,      03,   200608,   6.83,   77.8,    .64,  -1.25,   1.93,   -.31,    402,      0,   1.34,     .8,   -.08,    -.4,   -.67,   -.66,   -.45,     67,   88.6,
       14,      04,   200608,   3.28,   76.5,    .19,  -2.72,    .58,  -2.43,    360,      0,    .71,   -.02,    .19,    -.4,   -.61,   -.25,    .09,   63.4,   89.7,
       14,      01,   200608,   3.33,   75.5,    .15,  -3.23,    .45,  -2.99,    331,      5,    .67,   -.36,    .02,   -.64,   -.86,   -.74,    .21,   62.2,   88.8,
       14,      09,   200608,   3.44,   82.4,  -2.59,  -2.59,   -.85,  -2.59,    539,      0,    .08,   -.37,   -.94,   -.54,   -.97,  -1.48,   -.36,   70.8,   93.9,
       14,      08,   200608,   5.79,   80.6,  -2.14,  -2.14,   2.18,  -1.21,    484,      0,    1.4,    .76,    .52,    .29,   -.14,   -.61,     .3,   69.3,     92,
       14,      07,   200608,    4.3,   77.3,     .8,  -2.39,    2.4,  -1.38,    381,      0,   1.46,    .81,    .51,   -.29,    -.6,   -.45,    .29,   65.1,   89.4,
       14,      06,   200608,   4.91,   80.1,  -1.84,  -1.84,    .07,  -1.75,    468,      0,    .56,    .16,   -.59,   -.51,   -.84,  -1.11,     .1,   68.7,   91.4,
       14,      06,   200609,   1.85,   65.1,  -2.21,  -2.21,  -1.65,  -2.21,    102,     99,  -1.06,   -.34,   -.38,   -.91,  -1.05,  -1.17,    .17,   53.2,     77,
       14,      05,   200609,   2.03,   64.7,  -2.44,  -2.44,   -.73,  -1.68,     97,    106,   -.38,   1.03,    .22,   -.24,   -.41,   -.48,   -.04,   51.8,   77.7,
       14,      01,   200609,   2.02,   61.1,    .34,  -2.69,     .6,  -2.17,     46,    163,    .44,    .69,   -.18,   -.57,   -.66,   -.37,    .01,   46.6,   75.5,
       14,      09,   200609,   1.17,     67,  -3.02,  -3.02,   -2.1,  -3.02,    134,     74,  -1.43,   -.99,  -1.07,     -1,  -1.22,  -1.51,   -.32,   53.8,   80.1,
       14,      07,   200609,   1.42,   64.6,    .63,  -2.23,   -.26,   -1.3,     83,     95,   -.17,   1.02,    .61,   -.33,   -.56,   -.44,    .02,   50.4,   78.8,
       14,      03,   200609,   3.08,   63.3,   -.13,  -1.25,   -.38,   -.45,     74,    125,   -.24,    .73,    .49,   -.51,   -.68,   -.52,    -.2,   51.8,   74.8,
       14,      04,   200609,   1.58,   62.9,    .19,  -2.42,    .07,  -2.04,     65,    128,    .09,    .51,   -.09,   -.49,   -.55,   -.25,   -.09,   48.3,   77.5,
       14,      08,   200609,   1.24,   66.5,  -2.42,  -2.42,   -1.5,  -2.04,    123,     78,   -.93,     .6,     .2,   -.06,   -.31,   -.46,    .23,   53.2,   79.8,
       14,      02,   200609,   3.46,   63.2,    .75,  -1.84,    .83,   -.77,     76,    130,    .63,   1.31,    .56,   -.11,   -.19,   -.19,     .1,   50.4,   75.9,
       14,      06,   200610,    2.8,   54.9,  -1.99,  -1.99,   -.04,  -1.94,     11,    324,     .1,   -.71,   -.25,  -1.05,   -.94,  -1.11,    .05,   43.6,   66.2,
       14,      04,   200610,   2.86,   53.4,   1.24,  -1.11,   3.18,    .58,      0,    364,   1.31,   1.02,   1.14,    .29,    -.1,   -.28,    .22,   39.6,   67.3,
       14,      01,   200610,   2.67,   51.4,   1.25,  -1.47,   2.83,    .19,      0,    422,   1.18,   1.04,   1.12,    .21,   -.25,   -.36,    .25,     38,   64.7,
       14,      08,   200610,   1.65,   57.8,  -2.39,  -2.39,   -.65,   -2.2,     19,    242,   -.14,   -.82,    .36,   -.14,   -.33,   -.61,    .06,     45,   70.6,
       14,      07,   200610,   2.13,     56,   1.09,  -1.48,   1.57,    .05,      8,    287,    .81,    .43,   1.11,    .24,   -.26,   -.52,    .14,   41.6,   70.5,
       14,      09,   200610,   1.85,   57.4,   -3.1,   -3.1,  -1.16,   -3.1,     20,    256,   -.58,  -1.43,  -1.21,  -1.43,  -1.26,  -1.61,   -.59,   45.4,   69.4,
       14,      05,   200610,   1.74,   55.4,  -2.31,  -2.31,   -.38,  -1.66,     11,    309,   -.02,   -.36,    .79,   -.33,   -.38,   -.53,   -.12,   43.2,   67.7,
       14,      03,   200610,   2.53,   53.5,   -.04,  -1.05,     .2,   -.15,      8,    365,    .13,    -.2,    .65,    -.6,   -.61,   -.77,   -.14,   42.1,   64.8,
       14,      02,   200610,   1.51,   53.2,   -.06,   -1.7,   -.17,   -.69,      7,    372,   -.08,    .34,    .97,   -.12,   -.19,   -.35,    .09,     41,   65.3,
       14,      05,   200611,    .19,   44.4,  -2.75,  -2.75,  -2.02,  -2.75,      0,    618,   -.97,   -.69,   -.85,   -.26,   -.42,   -.69,    -.3,   30.8,   58.1,
       14,      02,   200611,    .21,   42.1,   -.61,  -2.09,  -1.69,  -1.67,      0,    687,   -.95,   -.73,   -.05,   -.07,   -.21,   -.49,   -.04,   28.3,   55.9,
       14,      04,   200611,    .09,   42.6,     .8,  -1.31,   -.94,   -.03,      0,    672,   -.93,    .86,    .67,    .39,   -.13,   -.34,   -.04,     27,   58.1,
       14,      03,   200611,    .72,   43.9,   -.51,  -1.41,  -1.41,  -1.04,      0,    633,   -.55,    -.4,   -.48,   -.36,    -.6,   -.84,   -.27,   31.6,   56.2,
       14,      07,   200611,    .09,   44.4,    .54,  -1.77,  -1.31,   -.73,      0,    618,   -.89,     .3,    .07,    .34,   -.27,   -.56,   -.19,   28.5,   60.2,
       14,      01,   200611,    .12,     41,    .73,  -1.71,  -1.17,   -.52,      0,    720,   -.96,    .72,    .72,    .32,   -.28,   -.48,   -.06,   26.1,   55.8,
       14,      09,   200611,    1.4,   48.6,   -3.4,   -3.4,  -1.87,   -3.4,      0,    492,    -.3,   -.75,  -1.51,  -1.59,  -1.17,  -1.49,   -.92,   36.7,   60.5,
       14,      08,   200611,    .26,   46.6,  -2.79,  -2.79,  -1.93,  -2.79,      0,    552,   -.84,   -.72,   -1.2,   -.34,   -.38,   -.69,   -.26,   32.8,   60.4,
       14,      06,   200611,   1.19,   46.2,  -2.27,  -2.27,  -1.45,  -2.27,      0,    564,   -.24,   -.26,   -.91,   -.99,   -.85,  -1.11,   -.18,   34.4,     58,
       14,      03,   200612,   1.91,   36.4,     .2,  -1.07,    .61,    -.4,      0,    887,    .98,     .1,    .04,    .42,   -.52,   -.67,    -.2,   25.6,   47.2,
       14,      01,   200612,   2.66,   32.2,   2.48,   2.48,    5.5,   2.48,      0,   1017,    2.6,   1.66,    1.7,    .86,    .22,    .08,    .44,   20.2,   44.2,
       14,      05,   200612,    2.5,   36.6,    .72,  -1.74,   2.16,   -.77,      0,    880,   1.72,    .63,     .3,    .27,   -.18,   -.34,   -.06,   25.1,   48.1,
       14,      04,   200612,   2.83,   33.1,   2.71,   2.71,   5.99,   2.71,      0,    989,    2.7,   1.73,   1.84,   1.09,     .4,    .27,    .49,   20.9,   45.2,
       14,      09,   200612,   2.97,   38.3,    .27,  -2.78,    .81,   -2.4,      0,    828,    1.3,    .44,   -.15,   -.99,   -.99,  -1.17,   -.75,   28.2,   48.3,
       14,      07,   200612,    3.3,   35.1,   2.65,   2.65,   6.51,   2.65,      0,    927,   2.69,   1.84,   1.55,   1.34,    .45,     .2,    .36,   22.4,   47.8,
       14,      06,   200612,   2.08,   37.5,    .06,  -1.98,    .18,  -1.83,      0,    853,    .88,    .21,    .06,   -.32,   -.85,   -.95,   -.08,   27.5,   47.5,
       14,      08,   200612,   2.71,   38.1,    .74,  -1.76,   2.21,   -.78,      0,    834,   1.73,    .67,    .21,    .19,   -.06,    -.3,    .06,   26.3,   49.8,
