 ******* Program HYDRUS
 ******* 
 Esperance                                                               
 Date:  27. 4.    Time:  11:56:12
 Units: L = cm   , T = sec  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

   59909.0000  0.00000E+00  0.94040E-37  0.43698E-12  0.00000E+00 -0.88869E-06  0.00000E+00  0.41185E-32  0.95121E-07  0.00000E+00 -0.70283E+00 -0.16756E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68795E+00  0.00000E+00  0.25420E-05    340  0.00000E+00      0.000
   60209.5000  0.00000E+00  0.94040E-37  0.15135E-11  0.00000E+00 -0.87935E-06  0.00000E+00  0.41468E-32  0.95576E-07  0.00000E+00 -0.70310E+00 -0.16806E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68769E+00  0.00000E+00  0.25425E-05    341  0.00000E+00      0.000
   60510.0000  0.00000E+00  0.94040E-37 -0.10303E-11  0.00000E+00 -0.87001E-06  0.00000E+00  0.41750E-32  0.95266E-07  0.00000E+00 -0.70336E+00 -0.16855E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68743E+00  0.00000E+00  0.25425E-05    342  0.00000E+00      0.000
   61110.0000  0.00000E+00  0.94040E-37  0.15650E-11  0.00000E+00 -0.85188E-06  0.00000E+00  0.42315E-32  0.96205E-07  0.00000E+00 -0.70387E+00 -0.16950E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68692E+00  0.00000E+00  0.25434E-05    343  0.00000E+00      0.000
   61710.0000  0.00000E+00  0.94040E-37 -0.17248E-11  0.00000E+00 -0.83430E-06  0.00000E+00  0.42879E-32  0.95170E-07  0.00000E+00 -0.70437E+00 -0.17043E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68642E+00  0.00000E+00  0.25434E-05    344  0.00000E+00      0.000
   62310.0000  0.00000E+00  0.94040E-37  0.79936E-13  0.00000E+00 -0.81736E-06  0.00000E+00  0.43443E-32  0.95218E-07  0.00000E+00 -0.70486E+00 -0.17134E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68593E+00  0.00000E+00  0.25434E-05    345  0.00000E+00      0.000
   62910.0000  0.00000E+00  0.94040E-37  0.12754E-11  0.00000E+00 -0.80097E-06  0.00000E+00  0.44007E-32  0.95983E-07  0.00000E+00 -0.70534E+00 -0.17223E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68544E+00  0.00000E+00  0.25442E-05    346  0.00000E+00      0.000
   63510.0000  0.00000E+00  0.94040E-37 -0.12257E-12  0.00000E+00 -0.78512E-06  0.00000E+00  0.44572E-32  0.95910E-07  0.00000E+00 -0.70581E+00 -0.17310E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68497E+00  0.00000E+00  0.25442E-05    347  0.00000E+00      0.000
   64110.0000  0.00000E+00  0.94040E-37 -0.39080E-13  0.00000E+00 -0.76960E-06  0.00000E+00  0.45136E-32  0.95886E-07  0.00000E+00 -0.70627E+00 -0.17396E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68451E+00  0.00000E+00  0.25442E-05    348  0.00000E+00      0.000
   64667.2857  0.00000E+00  0.94040E-37  0.00000E+00  0.00000E+00 -0.75559E-06  0.00000E+00  0.45660E-32  0.95886E-07  0.00000E+00 -0.70669E+00 -0.17474E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68409E+00  0.00000E+00  0.25442E-05    349  0.00000E+00      0.000
   65224.5714  0.00000E+00  0.94040E-37 -0.13145E-12  0.00000E+00 -0.74191E-06  0.00000E+00  0.46184E-32  0.95813E-07  0.00000E+00 -0.70711E+00 -0.17550E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68368E+00  0.00000E+00  0.25442E-05    350  0.00000E+00      0.000
   65781.8572  0.00000E+00  0.94040E-37 -0.54534E-12  0.00000E+00 -0.72867E-06  0.00000E+00  0.46708E-32  0.95509E-07  0.00000E+00 -0.70751E+00 -0.17626E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68327E+00  0.00000E+00  0.25442E-05    351  0.00000E+00      0.000
   66339.1429  0.00000E+00  0.94040E-37  0.12772E-11  0.00000E+00 -0.71586E-06  0.00000E+00  0.47232E-32  0.96221E-07  0.00000E+00 -0.70791E+00 -0.17699E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68287E+00  0.00000E+00  0.25449E-05    352  0.00000E+00      0.000
   66896.4286  0.00000E+00  0.94040E-37  0.17764E-14  0.00000E+00 -0.70348E-06  0.00000E+00  0.47756E-32  0.96222E-07  0.00000E+00 -0.70830E+00 -0.17772E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68248E+00  0.00000E+00  0.25449E-05    353  0.00000E+00      0.000
   67453.7143  0.00000E+00  0.94040E-37 -0.13376E-11  0.00000E+00 -0.69143E-06  0.00000E+00  0.48280E-32  0.95476E-07  0.00000E+00 -0.70869E+00 -0.17844E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68209E+00  0.00000E+00  0.25449E-05    354  0.00000E+00      0.000
   68011.0000  0.00000E+00  0.94040E-37 -0.53291E-14  0.00000E+00 -0.67960E-06  0.00000E+00  0.48804E-32  0.95474E-07  0.00000E+00 -0.70907E+00 -0.17914E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68172E+00  0.00000E+00  0.25449E-05    355  0.00000E+00      0.000
   68573.6250  0.00000E+00  0.94040E-37  0.57732E-12  0.00000E+00 -0.66798E-06  0.00000E+00  0.49333E-32  0.95798E-07  0.00000E+00 -0.70944E+00 -0.17984E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68134E+00  0.00000E+00  0.25452E-05    356  0.00000E+00      0.000
   69136.2500  0.00000E+00  0.94040E-37 -0.92903E-12  0.00000E+00 -0.65658E-06  0.00000E+00  0.49862E-32  0.95276E-07  0.00000E+00 -0.70981E+00 -0.18054E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68097E+00  0.00000E+00  0.25452E-05    357  0.00000E+00      0.000
   69698.8750  0.00000E+00  0.94040E-37 -0.22204E-12  0.00000E+00 -0.64562E-06  0.00000E+00  0.50392E-32  0.95151E-07  0.00000E+00 -0.71018E+00 -0.18122E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68061E+00  0.00000E+00  0.25452E-05    358  0.00000E+00      0.000
   70261.5000  0.00000E+00  0.94040E-37  0.52758E-12  0.00000E+00 -0.63487E-06  0.00000E+00  0.50921E-32  0.95448E-07  0.00000E+00 -0.71053E+00 -0.18189E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.68025E+00  0.00000E+00  0.25455E-05    359  0.00000E+00      0.000
   70824.1250  0.00000E+00  0.94040E-37 -0.66525E-12  0.00000E+00 -0.62456E-06  0.00000E+00  0.51450E-32  0.95073E-07  0.00000E+00 -0.71089E+00 -0.18255E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67990E+00  0.00000E+00  0.25455E-05    360  0.00000E+00      0.000
   71386.7500  0.00000E+00  0.94040E-37  0.34639E-13  0.00000E+00 -0.61446E-06  0.00000E+00  0.51979E-32  0.95093E-07  0.00000E+00 -0.71123E+00 -0.18320E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67955E+00  0.00000E+00  0.25456E-05    361  0.00000E+00      0.000
   71949.3750  0.00000E+00  0.94040E-37 -0.84110E-12  0.00000E+00 -0.60458E-06  0.00000E+00  0.52508E-32  0.94620E-07  0.00000E+00 -0.71157E+00 -0.18385E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67921E+00  0.00000E+00  0.25456E-05    362  0.00000E+00      0.000
   72512.0000  0.00000E+00  0.94040E-37  0.51248E-12  0.00000E+00 -0.59492E-06  0.00000E+00  0.53037E-32  0.94908E-07  0.00000E+00 -0.71191E+00 -0.18449E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67888E+00  0.00000E+00  0.25459E-05    363  0.00000E+00      0.000
   73078.7778  0.00000E+00  0.94040E-37  0.10596E-11  0.00000E+00 -0.58537E-06  0.00000E+00  0.53570E-32  0.95508E-07  0.00000E+00 -0.71224E+00 -0.18512E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67855E+00  0.00000E+00  0.25465E-05    364  0.00000E+00      0.000
   73645.5555  0.00000E+00  0.94040E-37  0.13891E-11  0.00000E+00 -0.57614E-06  0.00000E+00  0.54103E-32  0.96296E-07  0.00000E+00 -0.71256E+00 -0.18575E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67822E+00  0.00000E+00  0.25472E-05    365  0.00000E+00      0.000
   74212.3333  0.00000E+00  0.94040E-37  0.21494E-12  0.00000E+00 -0.56713E-06  0.00000E+00  0.54636E-32  0.96418E-07  0.00000E+00 -0.71289E+00 -0.18638E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67790E+00  0.00000E+00  0.25474E-05    366  0.00000E+00      0.000
   74779.1111  0.00000E+00  0.94040E-37  0.81268E-12  0.00000E+00 -0.55845E-06  0.00000E+00  0.55169E-32  0.96878E-07  0.00000E+00 -0.71320E+00 -0.18699E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67758E+00  0.00000E+00  0.25478E-05    367  0.00000E+00      0.000
   75345.8888  0.00000E+00  0.94040E-37  0.81979E-12  0.00000E+00 -0.54998E-06  0.00000E+00  0.55702E-32  0.97343E-07  0.00000E+00 -0.71351E+00 -0.18761E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67727E+00  0.00000E+00  0.25483E-05    368  0.00000E+00      0.000
   75912.6666  0.00000E+00  0.94040E-37 -0.10658E-12  0.00000E+00 -0.54162E-06  0.00000E+00  0.56235E-32  0.97282E-07  0.00000E+00 -0.71382E+00 -0.18821E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67696E+00  0.00000E+00  0.25483E-05    369  0.00000E+00      0.000
   76479.4444  0.00000E+00  0.94040E-37  0.83489E-13  0.00000E+00 -0.53348E-06  0.00000E+00  0.56768E-32  0.97330E-07  0.00000E+00 -0.71412E+00 -0.18882E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67666E+00  0.00000E+00  0.25483E-05    370  0.00000E+00      0.000
   77046.2222  0.00000E+00  0.94040E-37  0.20073E-12  0.00000E+00 -0.52555E-06  0.00000E+00  0.57301E-32  0.97443E-07  0.00000E+00 -0.71442E+00 -0.18941E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67636E+00  0.00000E+00  0.25484E-05    371  0.00000E+00      0.000
   77613.0000  0.00000E+00  0.94040E-37  0.97611E-12  0.00000E+00 -0.51774E-06  0.00000E+00  0.57834E-32  0.97997E-07  0.00000E+00 -0.71471E+00 -0.19001E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67607E+00  0.00000E+00  0.25490E-05    372  0.00000E+00      0.000
   78213.0000  0.00000E+00  0.94040E-37  0.99476E-13  0.00000E+00 -0.50970E-06  0.00000E+00  0.58398E-32  0.98056E-07  0.00000E+00 -0.71502E+00 -0.19064E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67576E+00  0.00000E+00  0.25491E-05    373  0.00000E+00      0.000
   78813.0000  0.00000E+00  0.94040E-37  0.51337E-12  0.00000E+00 -0.50200E-06  0.00000E+00  0.58962E-32  0.98364E-07  0.00000E+00 -0.71532E+00 -0.19127E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67546E+00  0.00000E+00  0.25494E-05    374  0.00000E+00      0.000
   79413.0000  0.00000E+00  0.94040E-37  0.15090E-11  0.00000E+00 -0.49429E-06  0.00000E+00  0.59527E-32  0.99270E-07  0.00000E+00 -0.71562E+00 -0.19190E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67517E+00  0.00000E+00  0.25503E-05    375  0.00000E+00      0.000
   80013.0000  0.00000E+00  0.94040E-37  0.18288E-11  0.00000E+00 -0.48691E-06  0.00000E+00  0.60091E-32  0.10037E-06  0.00000E+00 -0.71591E+00 -0.19252E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67487E+00  0.00000E+00  0.25514E-05    376  0.00000E+00      0.000
   80613.0000  0.00000E+00  0.94040E-37 -0.10862E-11  0.00000E+00 -0.47963E-06  0.00000E+00  0.60655E-32  0.99715E-07  0.00000E+00 -0.71620E+00 -0.19316E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67459E+00  0.00000E+00  0.25514E-05    377  0.00000E+00      0.000
   81213.0000  0.00000E+00  0.94040E-37 -0.78426E-12  0.00000E+00 -0.47247E-06  0.00000E+00  0.61219E-32  0.99245E-07  0.00000E+00 -0.71648E+00 -0.19379E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67430E+00  0.00000E+00  0.25514E-05    378  0.00000E+00      0.000
   81813.0000  0.00000E+00  0.94040E-37  0.26468E-12  0.00000E+00 -0.46552E-06  0.00000E+00  0.61784E-32  0.99404E-07  0.00000E+00 -0.71676E+00 -0.19444E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67402E+00  0.00000E+00  0.25515E-05    379  0.00000E+00      0.000
   82413.0000  0.00000E+00  0.94040E-37  0.23270E-12  0.00000E+00 -0.45868E-06  0.00000E+00  0.62348E-32  0.99543E-07  0.00000E+00 -0.71704E+00 -0.19511E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67375E+00  0.00000E+00  0.25517E-05    380  0.00000E+00      0.000
   82713.5000  0.00000E+00  0.94040E-37  0.17257E-11  0.00000E+00 -0.45532E-06  0.00000E+00  0.62630E-32  0.10006E-06  0.00000E+00 -0.71717E+00 -0.19545E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67361E+00  0.00000E+00  0.25522E-05    381  0.00000E+00      0.000
   83014.0000  0.00000E+00  0.94040E-37  0.18296E-12  0.00000E+00 -0.45206E-06  0.00000E+00  0.62913E-32  0.10012E-06  0.00000E+00 -0.71731E+00 -0.19581E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67348E+00  0.00000E+00  0.25522E-05    382  0.00000E+00      0.000
   83614.0000  0.00000E+00  0.94040E-37  0.37126E-12  0.00000E+00 -0.44555E-06  0.00000E+00  0.63477E-32  0.10034E-06  0.00000E+00 -0.71758E+00 -0.19669E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67321E+00  0.00000E+00  0.25525E-05    383  0.00000E+00      0.000
   84184.2000  0.00000E+00  0.94040E-37 -0.10099E-11  0.00000E+00 -0.43947E-06  0.00000E+00  0.64013E-32  0.99764E-07  0.00000E+00 -0.71783E+00 -0.19761E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67296E+00  0.00000E+00  0.25525E-05    384  0.00000E+00      0.000
   84754.4000  0.00000E+00  0.94040E-37  0.52403E-13  0.00000E+00 -0.43350E-06  0.00000E+00  0.64550E-32  0.99794E-07  0.00000E+00 -0.71807E+00 -0.19846E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67271E+00  0.00000E+00  0.25525E-05    385  0.00000E+00      0.000
   85324.6000  0.00000E+00  0.94040E-37 -0.33307E-12  0.00000E+00 -0.42774E-06  0.00000E+00  0.65086E-32  0.99604E-07  0.00000E+00 -0.71832E+00 -0.19928E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67247E+00  0.00000E+00  0.25525E-05    386  0.00000E+00      0.000
   85894.8000  0.00000E+00  0.94040E-37 -0.14211E-12  0.00000E+00 -0.42199E-06  0.00000E+00  0.65622E-32  0.99523E-07  0.00000E+00 -0.71856E+00 -0.20007E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67223E+00  0.00000E+00  0.25525E-05    387  0.00000E+00      0.000
   86465.0000  0.00000E+00  0.94040E-37  0.10063E-11  0.00000E+00 -0.41634E-06  0.00000E+00  0.66158E-32  0.10010E-06  0.00000E+00 -0.71880E+00 -0.20084E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67199E+00  0.00000E+00  0.25531E-05    388  0.00000E+00      0.000
   87035.2000  0.00000E+00  0.94040E-37 -0.93969E-12  0.00000E+00 -0.41092E-06  0.00000E+00  0.66695E-32  0.99561E-07  0.00000E+00 -0.71903E+00 -0.20158E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67175E+00  0.00000E+00  0.25531E-05    389  0.00000E+00      0.000
   87605.4000  0.00000E+00  0.94040E-37 -0.10436E-11  0.00000E+00 -0.40549E-06  0.00000E+00  0.67231E-32  0.98966E-07  0.00000E+00 -0.71926E+00 -0.20231E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67152E+00  0.00000E+00  0.25531E-05    390  0.00000E+00      0.000
   88175.6000  0.00000E+00  0.94040E-37  0.11191E-11  0.00000E+00 -0.40017E-06  0.00000E+00  0.67767E-32  0.99604E-07  0.00000E+00 -0.71949E+00 -0.20303E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67130E+00  0.00000E+00  0.25537E-05    391  0.00000E+00      0.000
   88745.8000  0.00000E+00  0.94040E-37  0.41300E-12  0.00000E+00 -0.39485E-06  0.00000E+00  0.68303E-32  0.99839E-07  0.00000E+00 -0.71971E+00 -0.20373E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67107E+00  0.00000E+00  0.25539E-05    392  0.00000E+00      0.000
   89316.0000  0.00000E+00  0.94040E-37  0.74429E-12  0.00000E+00 -0.38964E-06  0.00000E+00  0.68839E-32  0.10026E-06  0.00000E+00 -0.71994E+00 -0.20442E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67085E+00  0.00000E+00  0.25544E-05    393  0.00000E+00      0.000
   89916.0000  0.00000E+00  0.94040E-37  0.82423E-12  0.00000E+00 -0.38432E-06  0.00000E+00  0.69404E-32  0.10076E-06  0.00000E+00 -0.72017E+00 -0.20513E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67062E+00  0.00000E+00  0.25549E-05    394  0.00000E+00      0.000
   90486.2000  0.00000E+00  0.94040E-37  0.18829E-12  0.00000E+00 -0.37933E-06  0.00000E+00  0.69940E-32  0.10087E-06  0.00000E+00 -0.72038E+00 -0.20579E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67040E+00  0.00000E+00  0.25550E-05    395  0.00000E+00      0.000
   91056.4000  0.00000E+00  0.94040E-37 -0.11395E-11  0.00000E+00 -0.37444E-06  0.00000E+00  0.70476E-32  0.10022E-06  0.00000E+00 -0.72060E+00 -0.20644E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.67019E+00  0.00000E+00  0.25550E-05    396  0.00000E+00      0.000
   91626.6000  0.00000E+00  0.94040E-37  0.82689E-12  0.00000E+00 -0.36956E-06  0.00000E+00  0.71012E-32  0.10069E-06  0.00000E+00 -0.72081E+00 -0.20708E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66998E+00  0.00000E+00  0.25554E-05    397  0.00000E+00      0.000
   92196.8000  0.00000E+00  0.94040E-37  0.76472E-12  0.00000E+00 -0.36478E-06  0.00000E+00  0.71548E-32  0.10112E-06  0.00000E+00 -0.72102E+00 -0.20771E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66977E+00  0.00000E+00  0.25559E-05    398  0.00000E+00      0.000
   92767.0000  0.00000E+00  0.94040E-37 -0.23599E-11  0.00000E+00 -0.36011E-06  0.00000E+00  0.72085E-32  0.99778E-07  0.00000E+00 -0.72122E+00 -0.20833E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66956E+00  0.00000E+00  0.25559E-05    399  0.00000E+00      0.000
   93337.2000  0.00000E+00  0.94040E-37  0.24691E-11  0.00000E+00 -0.35544E-06  0.00000E+00  0.72621E-32  0.10119E-06  0.00000E+00 -0.72142E+00 -0.20894E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66936E+00  0.00000E+00  0.25573E-05    400  0.00000E+00      0.000
   93907.4000  0.00000E+00  0.94040E-37  0.11724E-11  0.00000E+00 -0.35088E-06  0.00000E+00  0.73157E-32  0.10185E-06  0.00000E+00 -0.72162E+00 -0.20955E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66916E+00  0.00000E+00  0.25580E-05    401  0.00000E+00      0.000
   94477.6000  0.00000E+00  0.94040E-37  0.12577E-11  0.00000E+00 -0.34643E-06  0.00000E+00  0.73693E-32  0.10257E-06  0.00000E+00 -0.72182E+00 -0.21014E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66896E+00  0.00000E+00  0.25587E-05    402  0.00000E+00      0.000
   95047.8000  0.00000E+00  0.94040E-37  0.16893E-11  0.00000E+00 -0.34209E-06  0.00000E+00  0.74230E-32  0.10353E-06  0.00000E+00 -0.72202E+00 -0.21073E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66877E+00  0.00000E+00  0.25596E-05    403  0.00000E+00      0.000
   95618.0000  0.00000E+00  0.94040E-37 -0.16609E-12  0.00000E+00 -0.33775E-06  0.00000E+00  0.74766E-32  0.10344E-06  0.00000E+00 -0.72221E+00 -0.21130E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66858E+00  0.00000E+00  0.25596E-05    404  0.00000E+00      0.000
   96218.0000  0.00000E+00  0.94040E-37 -0.14921E-12  0.00000E+00 -0.33330E-06  0.00000E+00  0.75330E-32  0.10335E-06  0.00000E+00 -0.72241E+00 -0.21190E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66838E+00  0.00000E+00  0.25596E-05    405  0.00000E+00      0.000
   96818.0000  0.00000E+00  0.94040E-37 -0.15001E-11  0.00000E+00 -0.32885E-06  0.00000E+00  0.75894E-32  0.10245E-06  0.00000E+00 -0.72261E+00 -0.21249E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66818E+00  0.00000E+00  0.25596E-05    406  0.00000E+00      0.000
   97418.0000  0.00000E+00  0.94040E-37  0.71587E-12  0.00000E+00 -0.32451E-06  0.00000E+00  0.76459E-32  0.10288E-06  0.00000E+00 -0.72280E+00 -0.21307E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66798E+00  0.00000E+00  0.25601E-05    407  0.00000E+00      0.000
   97988.2000  0.00000E+00  0.94040E-37 -0.84910E-12  0.00000E+00 -0.32049E-06  0.00000E+00  0.76995E-32  0.10240E-06  0.00000E+00 -0.72298E+00 -0.21362E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66780E+00  0.00000E+00  0.25601E-05    408  0.00000E+00      0.000
   98558.4000  0.00000E+00  0.94040E-37  0.15410E-11  0.00000E+00 -0.31658E-06  0.00000E+00  0.77531E-32  0.10327E-06  0.00000E+00 -0.72316E+00 -0.21416E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66762E+00  0.00000E+00  0.25609E-05    409  0.00000E+00      0.000
   99128.6000  0.00000E+00  0.94040E-37  0.58265E-12  0.00000E+00 -0.31267E-06  0.00000E+00  0.78067E-32  0.10361E-06  0.00000E+00 -0.72334E+00 -0.21469E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66744E+00  0.00000E+00  0.25613E-05    410  0.00000E+00      0.000
   99698.8000  0.00000E+00  0.94040E-37 -0.33751E-13  0.00000E+00 -0.30887E-06  0.00000E+00  0.78603E-32  0.10359E-06  0.00000E+00 -0.72352E+00 -0.21522E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66727E+00  0.00000E+00  0.25613E-05    411  0.00000E+00      0.000
  100269.0000  0.00000E+00  0.94040E-37  0.14095E-11  0.00000E+00 -0.30507E-06  0.00000E+00  0.79140E-32  0.10439E-06  0.00000E+00 -0.72369E+00 -0.21573E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66709E+00  0.00000E+00  0.25621E-05    412  0.00000E+00      0.000
  100839.2000  0.00000E+00  0.94040E-37  0.67590E-12  0.00000E+00 -0.30138E-06  0.00000E+00  0.79676E-32  0.10478E-06  0.00000E+00 -0.72386E+00 -0.21625E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66692E+00  0.00000E+00  0.25625E-05    413  0.00000E+00      0.000
  101409.4000  0.00000E+00  0.94040E-37  0.40190E-12  0.00000E+00 -0.29769E-06  0.00000E+00  0.80212E-32  0.10501E-06  0.00000E+00 -0.72403E+00 -0.21675E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66675E+00  0.00000E+00  0.25627E-05    414  0.00000E+00      0.000
  101979.6000  0.00000E+00  0.94040E-37 -0.20561E-12  0.00000E+00 -0.29411E-06  0.00000E+00  0.80748E-32  0.10489E-06  0.00000E+00 -0.72420E+00 -0.21725E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66658E+00  0.00000E+00  0.25627E-05    415  0.00000E+00      0.000
  102549.8000  0.00000E+00  0.94040E-37 -0.26779E-12  0.00000E+00 -0.29064E-06  0.00000E+00  0.81284E-32  0.10474E-06  0.00000E+00 -0.72437E+00 -0.21775E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66642E+00  0.00000E+00  0.25627E-05    416  0.00000E+00      0.000
  103120.0000  0.00000E+00  0.94040E-37  0.24913E-12  0.00000E+00 -0.28716E-06  0.00000E+00  0.81821E-32  0.10488E-06  0.00000E+00 -0.72453E+00 -0.21824E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66625E+00  0.00000E+00  0.25628E-05    417  0.00000E+00      0.000
  103539.0000  0.00000E+00  0.94040E-37  0.77138E-12  0.00000E+00 -0.28466E-06  0.00000E+00  0.82215E-32  0.10520E-06  0.00000E+00 -0.72465E+00 -0.21859E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66613E+00  0.00000E+00  0.25632E-05    418  0.00000E+00      0.000
  103958.0000  0.00000E+00  0.94040E-37 -0.22435E-11  0.00000E+00 -0.28217E-06  0.00000E+00  0.82609E-32  0.10426E-06  0.00000E+00 -0.72477E+00 -0.21894E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66602E+00  0.00000E+00  0.25632E-05    419  0.00000E+00      0.000
