 ******* Program HYDRUS
 ******* 
 Esperance                                                               
 Date:  27. 4.    Time:  12:52:34
 Units: L = cm   , T = sec  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

   76479.4444  0.00000E+00  0.94040E-37  0.30198E-12  0.00000E+00 -0.98476E-06  0.00000E+00  0.56768E-32 -0.94466E-06  0.00000E+00 -0.80236E+00 -0.94101E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58842E+00  0.00000E+00  0.11008E-05    398  0.00000E+00      0.000
   77046.2222  0.00000E+00  0.94040E-37  0.71410E-12  0.00000E+00 -0.97217E-06  0.00000E+00  0.57301E-32 -0.94425E-06  0.00000E+00 -0.80291E+00 -0.94452E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58787E+00  0.00000E+00  0.11013E-05    399  0.00000E+00      0.000
   77613.0000  0.00000E+00  0.94040E-37 -0.63238E-12  0.00000E+00 -0.96012E-06  0.00000E+00  0.57834E-32 -0.94461E-06  0.00000E+00 -0.80346E+00 -0.94803E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58733E+00  0.00000E+00  0.11013E-05    400  0.00000E+00      0.000
   78213.0000  0.00000E+00  0.94040E-37 -0.30198E-13  0.00000E+00 -0.94763E-06  0.00000E+00  0.58398E-32 -0.94463E-06  0.00000E+00 -0.80403E+00 -0.95175E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58676E+00  0.00000E+00  0.11013E-05    401  0.00000E+00      0.000
   78813.0000  0.00000E+00  0.94040E-37  0.71054E-12  0.00000E+00 -0.93548E-06  0.00000E+00  0.58962E-32 -0.94420E-06  0.00000E+00 -0.80459E+00 -0.95548E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58620E+00  0.00000E+00  0.11017E-05    402  0.00000E+00      0.000
   79413.0000  0.00000E+00  0.94040E-37  0.35705E-12  0.00000E+00 -0.92353E-06  0.00000E+00  0.59527E-32 -0.94399E-06  0.00000E+00 -0.80514E+00 -0.95924E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58564E+00  0.00000E+00  0.11019E-05    403  0.00000E+00      0.000
   80013.0000  0.00000E+00  0.94040E-37  0.33928E-12  0.00000E+00 -0.91192E-06  0.00000E+00  0.60091E-32 -0.94379E-06  0.00000E+00 -0.80569E+00 -0.96303E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58510E+00  0.00000E+00  0.11021E-05    404  0.00000E+00      0.000
   80613.0000  0.00000E+00  0.94040E-37  0.65725E-13  0.00000E+00 -0.90030E-06  0.00000E+00  0.60655E-32 -0.94375E-06  0.00000E+00 -0.80623E+00 -0.96691E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58456E+00  0.00000E+00  0.11021E-05    405  0.00000E+00      0.000
   81213.0000  0.00000E+00  0.94040E-37  0.52758E-12  0.00000E+00 -0.88901E-06  0.00000E+00  0.61219E-32 -0.94343E-06  0.00000E+00 -0.80676E+00 -0.97091E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58402E+00  0.00000E+00  0.11025E-05    406  0.00000E+00      0.000
   81813.0000  0.00000E+00  0.94040E-37 -0.12736E-11  0.00000E+00 -0.87772E-06  0.00000E+00  0.61784E-32 -0.94419E-06  0.00000E+00 -0.80729E+00 -0.97518E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58350E+00  0.00000E+00  0.11025E-05    407  0.00000E+00      0.000
   82413.0000  0.00000E+00  0.94040E-37 -0.71054E-12  0.00000E+00 -0.86676E-06  0.00000E+00  0.62348E-32 -0.94462E-06  0.00000E+00 -0.80781E+00 -0.98064E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58298E+00  0.00000E+00  0.11025E-05    408  0.00000E+00      0.000
   82713.5000  0.00000E+00  0.94040E-37  0.99476E-12  0.00000E+00 -0.86144E-06  0.00000E+00  0.62630E-32 -0.94432E-06  0.00000E+00 -0.80807E+00 -0.98350E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58272E+00  0.00000E+00  0.11028E-05    409  0.00000E+00      0.000
   83014.0000  0.00000E+00  0.94040E-37 -0.10623E-11  0.00000E+00 -0.85633E-06  0.00000E+00  0.62913E-32 -0.94464E-06  0.00000E+00 -0.80833E+00 -0.98627E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58246E+00  0.00000E+00  0.11028E-05    410  0.00000E+00      0.000
   83614.0000  0.00000E+00  0.94040E-37 -0.34106E-12  0.00000E+00 -0.84613E-06  0.00000E+00  0.63477E-32 -0.94485E-06  0.00000E+00 -0.80883E+00 -0.99151E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58195E+00  0.00000E+00  0.11028E-05    411  0.00000E+00      0.000
   84184.2000  0.00000E+00  0.94040E-37 -0.16875E-12  0.00000E+00 -0.83658E-06  0.00000E+00  0.64013E-32 -0.94494E-06  0.00000E+00 -0.80931E+00 -0.99632E+03  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58147E+00  0.00000E+00  0.11028E-05    412  0.00000E+00      0.000
   84754.4000  0.00000E+00  0.94040E-37  0.52935E-12  0.00000E+00 -0.82713E-06  0.00000E+00  0.64550E-32 -0.94464E-06  0.00000E+00 -0.80978E+00 -0.10010E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58100E+00  0.00000E+00  0.11031E-05    413  0.00000E+00      0.000
   85324.6000  0.00000E+00  0.94040E-37 -0.20517E-11  0.00000E+00 -0.81790E-06  0.00000E+00  0.65086E-32 -0.94581E-06  0.00000E+00 -0.81025E+00 -0.10055E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58054E+00  0.00000E+00  0.11031E-05    414  0.00000E+00      0.000
   85894.8000  0.00000E+00  0.94040E-37  0.12648E-11  0.00000E+00 -0.80911E-06  0.00000E+00  0.65622E-32 -0.94509E-06  0.00000E+00 -0.81071E+00 -0.10100E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.58007E+00  0.00000E+00  0.11038E-05    415  0.00000E+00      0.000
   86465.0000  0.00000E+00  0.94040E-37 -0.14211E-11  0.00000E+00 -0.80043E-06  0.00000E+00  0.66158E-32 -0.94590E-06  0.00000E+00 -0.81117E+00 -0.10143E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57962E+00  0.00000E+00  0.11038E-05    416  0.00000E+00      0.000
   87035.2000  0.00000E+00  0.94040E-37  0.58620E-13  0.00000E+00 -0.79185E-06  0.00000E+00  0.66695E-32 -0.94587E-06  0.00000E+00 -0.81162E+00 -0.10186E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57917E+00  0.00000E+00  0.11038E-05    417  0.00000E+00      0.000
   87605.4000  0.00000E+00  0.94040E-37 -0.11102E-11  0.00000E+00 -0.78349E-06  0.00000E+00  0.67231E-32 -0.94650E-06  0.00000E+00 -0.81206E+00 -0.10228E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57872E+00  0.00000E+00  0.11038E-05    418  0.00000E+00      0.000
   88175.6000  0.00000E+00  0.94040E-37  0.20997E-11  0.00000E+00 -0.77513E-06  0.00000E+00  0.67767E-32 -0.94530E-06  0.00000E+00 -0.81251E+00 -0.10269E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57828E+00  0.00000E+00  0.11050E-05    419  0.00000E+00      0.000
   88745.8000  0.00000E+00  0.94040E-37 -0.23981E-12  0.00000E+00 -0.76688E-06  0.00000E+00  0.68303E-32 -0.94544E-06  0.00000E+00 -0.81294E+00 -0.10310E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57784E+00  0.00000E+00  0.11050E-05    420  0.00000E+00      0.000
   89316.0000  0.00000E+00  0.94040E-37  0.37126E-12  0.00000E+00 -0.75874E-06  0.00000E+00  0.68839E-32 -0.94523E-06  0.00000E+00 -0.81338E+00 -0.10350E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57741E+00  0.00000E+00  0.11052E-05    421  0.00000E+00      0.000
   89916.0000  0.00000E+00  0.94040E-37 -0.12079E-12  0.00000E+00 -0.75038E-06  0.00000E+00  0.69404E-32 -0.94530E-06  0.00000E+00 -0.81383E+00 -0.10392E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57696E+00  0.00000E+00  0.11052E-05    422  0.00000E+00      0.000
   90486.2000  0.00000E+00  0.94040E-37  0.24851E-11  0.00000E+00 -0.74246E-06  0.00000E+00  0.69940E-32 -0.94388E-06  0.00000E+00 -0.81425E+00 -0.10430E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57653E+00  0.00000E+00  0.11066E-05    423  0.00000E+00      0.000
   91056.4000  0.00000E+00  0.94040E-37  0.38192E-12  0.00000E+00 -0.73464E-06  0.00000E+00  0.70476E-32 -0.94366E-06  0.00000E+00 -0.81467E+00 -0.10469E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57612E+00  0.00000E+00  0.11069E-05    424  0.00000E+00      0.000
   91626.6000  0.00000E+00  0.94040E-37 -0.22631E-11  0.00000E+00 -0.72693E-06  0.00000E+00  0.71012E-32 -0.94495E-06  0.00000E+00 -0.81508E+00 -0.10506E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57570E+00  0.00000E+00  0.11069E-05    425  0.00000E+00      0.000
   92196.8000  0.00000E+00  0.94040E-37  0.20890E-11  0.00000E+00 -0.71922E-06  0.00000E+00  0.71548E-32 -0.94376E-06  0.00000E+00 -0.81549E+00 -0.10544E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57529E+00  0.00000E+00  0.11080E-05    426  0.00000E+00      0.000
   92767.0000  0.00000E+00  0.94040E-37  0.13429E-11  0.00000E+00 -0.71162E-06  0.00000E+00  0.72085E-32 -0.94300E-06  0.00000E+00 -0.81590E+00 -0.10581E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57489E+00  0.00000E+00  0.11088E-05    427  0.00000E+00      0.000
   93337.2000  0.00000E+00  0.94040E-37 -0.79403E-12  0.00000E+00 -0.70413E-06  0.00000E+00  0.72621E-32 -0.94345E-06  0.00000E+00 -0.81630E+00 -0.10617E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57448E+00  0.00000E+00  0.11088E-05    428  0.00000E+00      0.000
   93907.4000  0.00000E+00  0.94040E-37 -0.47429E-12  0.00000E+00 -0.69675E-06  0.00000E+00  0.73157E-32 -0.94372E-06  0.00000E+00 -0.81670E+00 -0.10653E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57409E+00  0.00000E+00  0.11088E-05    429  0.00000E+00      0.000
   94477.6000  0.00000E+00  0.94040E-37  0.59863E-12  0.00000E+00 -0.68959E-06  0.00000E+00  0.73693E-32 -0.94338E-06  0.00000E+00 -0.81709E+00 -0.10688E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57369E+00  0.00000E+00  0.11092E-05    430  0.00000E+00      0.000
   95047.8000  0.00000E+00  0.94040E-37 -0.66436E-12  0.00000E+00 -0.68253E-06  0.00000E+00  0.74230E-32 -0.94376E-06  0.00000E+00 -0.81748E+00 -0.10723E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57330E+00  0.00000E+00  0.11092E-05    431  0.00000E+00      0.000
   95618.0000  0.00000E+00  0.94040E-37 -0.70166E-12  0.00000E+00 -0.67580E-06  0.00000E+00  0.74766E-32 -0.94416E-06  0.00000E+00 -0.81786E+00 -0.10758E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57292E+00  0.00000E+00  0.11092E-05    432  0.00000E+00      0.000
   96218.0000  0.00000E+00  0.94040E-37 -0.37037E-12  0.00000E+00 -0.66874E-06  0.00000E+00  0.75330E-32 -0.94438E-06  0.00000E+00 -0.81827E+00 -0.10794E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57252E+00  0.00000E+00  0.11092E-05    433  0.00000E+00      0.000
   96818.0000  0.00000E+00  0.94040E-37 -0.13456E-11  0.00000E+00 -0.66190E-06  0.00000E+00  0.75894E-32 -0.94519E-06  0.00000E+00 -0.81866E+00 -0.10830E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57212E+00  0.00000E+00  0.11092E-05    434  0.00000E+00      0.000
   97418.0000  0.00000E+00  0.94040E-37  0.52847E-12  0.00000E+00 -0.65506E-06  0.00000E+00  0.76459E-32 -0.94487E-06  0.00000E+00 -0.81906E+00 -0.10865E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57173E+00  0.00000E+00  0.11095E-05    435  0.00000E+00      0.000
   97988.2000  0.00000E+00  0.94040E-37 -0.25224E-12  0.00000E+00 -0.64866E-06  0.00000E+00  0.76995E-32 -0.94501E-06  0.00000E+00 -0.81943E+00 -0.10898E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57136E+00  0.00000E+00  0.11095E-05    436  0.00000E+00      0.000
   98558.4000  0.00000E+00  0.94040E-37  0.91482E-12  0.00000E+00 -0.64236E-06  0.00000E+00  0.77531E-32 -0.94449E-06  0.00000E+00 -0.81979E+00 -0.10931E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57099E+00  0.00000E+00  0.11100E-05    437  0.00000E+00      0.000
   99128.6000  0.00000E+00  0.94040E-37  0.10090E-11  0.00000E+00 -0.63607E-06  0.00000E+00  0.78067E-32 -0.94392E-06  0.00000E+00 -0.82016E+00 -0.10963E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57063E+00  0.00000E+00  0.11106E-05    438  0.00000E+00      0.000
   99698.8000  0.00000E+00  0.94040E-37 -0.26112E-12  0.00000E+00 -0.62977E-06  0.00000E+00  0.78603E-32 -0.94407E-06  0.00000E+00 -0.82051E+00 -0.10996E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.57027E+00  0.00000E+00  0.11106E-05    439  0.00000E+00      0.000
  100269.0000  0.00000E+00  0.94040E-37 -0.53380E-12  0.00000E+00 -0.62369E-06  0.00000E+00  0.79140E-32 -0.94437E-06  0.00000E+00 -0.82087E+00 -0.11027E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56991E+00  0.00000E+00  0.11106E-05    440  0.00000E+00      0.000
  100839.2000  0.00000E+00  0.94040E-37 -0.19833E-11  0.00000E+00 -0.61761E-06  0.00000E+00  0.79676E-32 -0.94550E-06  0.00000E+00 -0.82122E+00 -0.11059E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56956E+00  0.00000E+00  0.11106E-05    441  0.00000E+00      0.000
  101409.4000  0.00000E+00  0.94040E-37 -0.78693E-12  0.00000E+00 -0.61175E-06  0.00000E+00  0.80212E-32 -0.94595E-06  0.00000E+00 -0.82157E+00 -0.11090E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56921E+00  0.00000E+00  0.11106E-05    442  0.00000E+00      0.000
  101979.6000  0.00000E+00  0.94040E-37  0.10889E-11  0.00000E+00 -0.60589E-06  0.00000E+00  0.80748E-32 -0.94533E-06  0.00000E+00 -0.82192E+00 -0.11121E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56887E+00  0.00000E+00  0.11112E-05    443  0.00000E+00      0.000
  102549.8000  0.00000E+00  0.94040E-37 -0.18279E-11  0.00000E+00 -0.60035E-06  0.00000E+00  0.81284E-32 -0.94637E-06  0.00000E+00 -0.82226E+00 -0.11152E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56853E+00  0.00000E+00  0.11112E-05    444  0.00000E+00      0.000
  103120.0000  0.00000E+00  0.94040E-37 -0.89084E-12  0.00000E+00 -0.59492E-06  0.00000E+00  0.81821E-32 -0.94688E-06  0.00000E+00 -0.82260E+00 -0.11182E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56819E+00  0.00000E+00  0.11112E-05    445  0.00000E+00      0.000
  103539.0000  0.00000E+00  0.94040E-37  0.81890E-12  0.00000E+00 -0.59091E-06  0.00000E+00  0.82215E-32 -0.94654E-06  0.00000E+00 -0.82285E+00 -0.11204E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56794E+00  0.00000E+00  0.11115E-05    446  0.00000E+00      0.000
  103958.0000  0.00000E+00  0.94040E-37  0.19318E-11  0.00000E+00 -0.58700E-06  0.00000E+00  0.82609E-32 -0.94573E-06  0.00000E+00 -0.82309E+00 -0.11226E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56769E+00  0.00000E+00  0.11123E-05    447  0.00000E+00      0.000
  104558.0000  0.00000E+00  0.94040E-37 -0.61284E-12  0.00000E+00 -0.58157E-06  0.00000E+00  0.83173E-32 -0.94609E-06  0.00000E+00 -0.82344E+00 -0.11258E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56734E+00  0.00000E+00  0.11123E-05    448  0.00000E+00      0.000
  105158.0000  0.00000E+00  0.94040E-37 -0.42721E-12  0.00000E+00 -0.57614E-06  0.00000E+00  0.83737E-32 -0.94635E-06  0.00000E+00 -0.82379E+00 -0.11289E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56700E+00  0.00000E+00  0.11123E-05    449  0.00000E+00      0.000
  105758.0000  0.00000E+00  0.94040E-37  0.90861E-12  0.00000E+00 -0.57082E-06  0.00000E+00  0.84301E-32 -0.94581E-06  0.00000E+00 -0.82413E+00 -0.11319E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56666E+00  0.00000E+00  0.11129E-05    450  0.00000E+00      0.000
  106358.0000  0.00000E+00  0.94040E-37  0.11084E-11  0.00000E+00 -0.56561E-06  0.00000E+00  0.84866E-32 -0.94514E-06  0.00000E+00 -0.82447E+00 -0.11350E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56632E+00  0.00000E+00  0.11135E-05    451  0.00000E+00      0.000
  106958.0000  0.00000E+00  0.94040E-37 -0.12204E-11  0.00000E+00 -0.56040E-06  0.00000E+00  0.85430E-32 -0.94587E-06  0.00000E+00 -0.82480E+00 -0.11380E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56598E+00  0.00000E+00  0.11135E-05    452  0.00000E+00      0.000
  107558.0000  0.00000E+00  0.94040E-37  0.11511E-11  0.00000E+00 -0.55530E-06  0.00000E+00  0.85994E-32 -0.94518E-06  0.00000E+00 -0.82514E+00 -0.11410E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56565E+00  0.00000E+00  0.11142E-05    453  0.00000E+00      0.000
  108158.0000  0.00000E+00  0.94040E-37 -0.19522E-11  0.00000E+00 -0.55020E-06  0.00000E+00  0.86558E-32 -0.94635E-06  0.00000E+00 -0.82547E+00 -0.11440E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56532E+00  0.00000E+00  0.11142E-05    454  0.00000E+00      0.000
  108758.0000  0.00000E+00  0.94040E-37  0.40945E-12  0.00000E+00 -0.54520E-06  0.00000E+00  0.87123E-32 -0.94611E-06  0.00000E+00 -0.82579E+00 -0.11470E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56499E+00  0.00000E+00  0.11145E-05    455  0.00000E+00      0.000
  109358.0000  0.00000E+00  0.94040E-37  0.27978E-12  0.00000E+00 -0.54021E-06  0.00000E+00  0.87687E-32 -0.94594E-06  0.00000E+00 -0.82612E+00 -0.11499E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56467E+00  0.00000E+00  0.11147E-05    456  0.00000E+00      0.000
  109958.0000  0.00000E+00  0.94040E-37 -0.93525E-12  0.00000E+00 -0.53532E-06  0.00000E+00  0.88251E-32 -0.94650E-06  0.00000E+00 -0.82644E+00 -0.11528E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56434E+00  0.00000E+00  0.11147E-05    457  0.00000E+00      0.000
  110290.0000  0.00000E+00  0.94040E-37 -0.33511E-11  0.00000E+00 -0.53261E-06  0.00000E+00  0.88563E-32 -0.94761E-06  0.00000E+00 -0.82662E+00 -0.11544E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56417E+00  0.00000E+00  0.11147E-05    458  0.00000E+00      0.000
  110622.0000  0.00000E+00  0.94040E-37  0.92371E-13  0.00000E+00 -0.53000E-06  0.00000E+00  0.88876E-32 -0.94758E-06  0.00000E+00 -0.82679E+00 -0.11560E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56399E+00  0.00000E+00  0.11147E-05    459  0.00000E+00      0.000
  111222.0000  0.00000E+00  0.94040E-37  0.74607E-12  0.00000E+00 -0.52512E-06  0.00000E+00  0.89440E-32 -0.94714E-06  0.00000E+00 -0.82711E+00 -0.11589E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56368E+00  0.00000E+00  0.11151E-05    460  0.00000E+00      0.000
  111822.0000  0.00000E+00  0.94040E-37  0.68212E-12  0.00000E+00 -0.52045E-06  0.00000E+00  0.90004E-32 -0.94673E-06  0.00000E+00 -0.82742E+00 -0.11618E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56336E+00  0.00000E+00  0.11155E-05    461  0.00000E+00      0.000
  112422.0000  0.00000E+00  0.94040E-37 -0.12061E-11  0.00000E+00 -0.51578E-06  0.00000E+00  0.90568E-32 -0.94745E-06  0.00000E+00 -0.82773E+00 -0.11646E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56305E+00  0.00000E+00  0.11155E-05    462  0.00000E+00      0.000
  113022.0000  0.00000E+00  0.94040E-37 -0.53113E-12  0.00000E+00 -0.51122E-06  0.00000E+00  0.91132E-32 -0.94777E-06  0.00000E+00 -0.82804E+00 -0.11675E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56275E+00  0.00000E+00  0.11155E-05    463  0.00000E+00      0.000
  113592.2000  0.00000E+00  0.94040E-37 -0.69011E-12  0.00000E+00 -0.50699E-06  0.00000E+00  0.91669E-32 -0.94816E-06  0.00000E+00 -0.82833E+00 -0.11701E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56246E+00  0.00000E+00  0.11155E-05    464  0.00000E+00      0.000
  114162.4000  0.00000E+00  0.94040E-37 -0.53291E-12  0.00000E+00 -0.50287E-06  0.00000E+00  0.92205E-32 -0.94847E-06  0.00000E+00 -0.82861E+00 -0.11728E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56217E+00  0.00000E+00  0.11155E-05    465  0.00000E+00      0.000
  114732.6000  0.00000E+00  0.94040E-37 -0.44498E-12  0.00000E+00 -0.49874E-06  0.00000E+00  0.92741E-32 -0.94872E-06  0.00000E+00 -0.82890E+00 -0.11755E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56189E+00  0.00000E+00  0.11155E-05    466  0.00000E+00      0.000
  115302.8000  0.00000E+00  0.94040E-37  0.40679E-12  0.00000E+00 -0.49472E-06  0.00000E+00  0.93277E-32 -0.94849E-06  0.00000E+00 -0.82918E+00 -0.11781E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56161E+00  0.00000E+00  0.11158E-05    467  0.00000E+00      0.000
  115873.0000  0.00000E+00  0.94040E-37  0.34017E-12  0.00000E+00 -0.49071E-06  0.00000E+00  0.93814E-32 -0.94829E-06  0.00000E+00 -0.82946E+00 -0.11807E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56133E+00  0.00000E+00  0.11160E-05    468  0.00000E+00      0.000
  116443.2000  0.00000E+00  0.94040E-37  0.84643E-12  0.00000E+00 -0.48680E-06  0.00000E+00  0.94350E-32 -0.94781E-06  0.00000E+00 -0.82974E+00 -0.11834E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56105E+00  0.00000E+00  0.11164E-05    469  0.00000E+00      0.000
  117013.4000  0.00000E+00  0.94040E-37 -0.13767E-12  0.00000E+00 -0.48289E-06  0.00000E+00  0.94886E-32 -0.94789E-06  0.00000E+00 -0.83001E+00 -0.11860E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56077E+00  0.00000E+00  0.11164E-05    470  0.00000E+00      0.000
  117583.6000  0.00000E+00  0.94040E-37  0.62883E-12  0.00000E+00 -0.47909E-06  0.00000E+00  0.95422E-32 -0.94753E-06  0.00000E+00 -0.83028E+00 -0.11886E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56050E+00  0.00000E+00  0.11168E-05    471  0.00000E+00      0.000
  118153.8000  0.00000E+00  0.94040E-37  0.63949E-13  0.00000E+00 -0.47518E-06  0.00000E+00  0.95958E-32 -0.94749E-06  0.00000E+00 -0.83056E+00 -0.11912E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.56023E+00  0.00000E+00  0.11168E-05    472  0.00000E+00      0.000
  118724.0000  0.00000E+00  0.94040E-37 -0.50626E-12  0.00000E+00 -0.47149E-06  0.00000E+00  0.96495E-32 -0.94778E-06  0.00000E+00 -0.83082E+00 -0.11938E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55996E+00  0.00000E+00  0.11168E-05    473  0.00000E+00      0.000
  119324.0000  0.00000E+00  0.94040E-37 -0.48139E-12  0.00000E+00 -0.46748E-06  0.00000E+00  0.97059E-32 -0.94807E-06  0.00000E+00 -0.83110E+00 -0.11966E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55968E+00  0.00000E+00  0.11168E-05    474  0.00000E+00      0.000
  119924.0000  0.00000E+00  0.94040E-37  0.86509E-12  0.00000E+00 -0.46368E-06  0.00000E+00  0.97623E-32 -0.94755E-06  0.00000E+00 -0.83138E+00 -0.11993E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55940E+00  0.00000E+00  0.11174E-05    475  0.00000E+00      0.000
  120524.0000  0.00000E+00  0.94040E-37  0.15286E-11  0.00000E+00 -0.45977E-06  0.00000E+00  0.98187E-32 -0.94664E-06  0.00000E+00 -0.83166E+00 -0.12021E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55913E+00  0.00000E+00  0.11183E-05    476  0.00000E+00      0.000
  121124.0000  0.00000E+00  0.94040E-37  0.12443E-11  0.00000E+00 -0.45608E-06  0.00000E+00  0.98752E-32 -0.94589E-06  0.00000E+00 -0.83193E+00 -0.12048E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55885E+00  0.00000E+00  0.11190E-05    477  0.00000E+00      0.000
