"Plot Title: Ambient HNT Field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10689813, SEN S/N: 10689813)","RH, % (LGR S/N: 10689813, SEN S/N: 10689813)","Host Connected (LGR S/N: 10689813)","Button Down (LGR S/N: 10689813)","Button Up (LGR S/N: 10689813)","Stopped (LGR S/N: 10689813)","End Of File (LGR S/N: 10689813)"
1810,05/30/18 05:02:16 PM,32.880,35.715,,,,,
1811,05/30/18 05:07:16 PM,32.906,33.913,,,,,
1812,05/30/18 05:12:16 PM,32.466,35.334,,,,,
1813,05/30/18 05:17:16 PM,32.569,34.794,,,,,
1814,05/30/18 05:22:16 PM,32.569,33.744,,,,,
1815,05/30/18 05:27:16 PM,32.724,35.495,,,,,
1816,05/30/18 05:32:16 PM,32.880,33.285,,,,,
1817,05/30/18 05:37:16 PM,33.165,32.563,,,,,
1818,05/30/18 05:42:16 PM,32.595,32.440,,,,,
1819,05/30/18 05:47:16 PM,32.440,33.587,,,,,
1820,05/30/18 05:52:16 PM,32.906,33.426,,,,,
1821,05/30/18 05:57:16 PM,32.647,33.514,,,,,
1822,05/30/18 06:02:16 PM,32.595,33.454,,,,,
1823,05/30/18 06:07:16 PM,33.191,33.631,,,,,
1824,05/30/18 06:12:16 PM,32.906,34.073,,,,,
1825,05/30/18 06:17:16 PM,32.724,34.401,,,,,
1826,05/30/18 06:22:16 PM,32.776,34.874,,,,,
1827,05/30/18 06:27:16 PM,32.880,35.305,,,,,
1828,05/30/18 06:32:16 PM,32.312,34.667,,,,,
1829,05/30/18 06:37:16 PM,32.286,33.829,,,,,
1830,05/30/18 06:42:16 PM,32.312,34.460,,,,,
1831,05/30/18 06:47:16 PM,32.544,34.553,,,,,
1832,05/30/18 06:52:16 PM,32.647,36.044,,,,,
1833,05/30/18 06:57:16 PM,32.312,34.744,,,,,
1834,05/30/18 07:02:16 PM,32.209,34.591,,,,,
1835,05/30/18 07:07:16 PM,32.183,34.433,,,,,
1836,05/30/18 07:12:16 PM,31.850,36.684,,,,,
1837,05/30/18 07:17:16 PM,31.747,36.272,,,,,
1838,05/30/18 07:22:16 PM,31.568,36.513,,,,,
1839,05/30/18 07:27:16 PM,31.645,36.540,,,,,
1840,05/30/18 07:32:16 PM,31.262,37.034,,,,,
1841,05/30/18 07:37:16 PM,31.110,38.259,,,,,
1842,05/30/18 07:42:16 PM,30.932,38.783,,,,,
1843,05/30/18 07:47:16 PM,30.881,39.461,,,,,
1844,05/30/18 07:52:16 PM,30.729,40.050,,,,,
1845,05/30/18 07:57:16 PM,30.653,40.504,,,,,
1846,05/30/18 08:02:16 PM,30.401,39.358,,,,,
1847,05/30/18 08:07:16 PM,30.199,41.576,,,,,
1848,05/30/18 08:12:16 PM,29.872,41.552,,,,,
1849,05/30/18 08:17:16 PM,29.371,42.245,,,,,
1850,05/30/18 08:22:16 PM,28.822,42.537,,,,,
1851,05/30/18 08:27:16 PM,28.153,45.413,,,,,
1852,05/30/18 08:32:16 PM,27.413,46.887,,,,,
1853,05/30/18 08:37:16 PM,27.191,47.104,,,,,
1854,05/30/18 08:42:16 PM,27.044,47.881,,,,,
1855,05/30/18 08:47:16 PM,26.872,47.760,,,,,
1856,05/30/18 08:52:16 PM,26.701,49.172,,,,,
1857,05/30/18 08:57:16 PM,26.628,48.103,,,,,
1858,05/30/18 09:02:16 PM,26.261,49.500,,,,,
1859,05/30/18 09:07:16 PM,25.774,50.394,,,,,
1860,05/30/18 09:12:16 PM,25.676,51.533,,,,,
1861,05/30/18 09:17:16 PM,25.458,52.456,,,,,
1862,05/30/18 09:22:16 PM,24.973,54.236,,,,,
1863,05/30/18 09:27:16 PM,24.586,55.865,,,,,
1864,05/30/18 09:32:16 PM,24.272,57.003,,,,,
1865,05/30/18 09:37:16 PM,24.006,57.933,,,,,
1866,05/30/18 09:42:16 PM,23.982,58.121,,,,,
1867,05/30/18 09:47:16 PM,23.838,58.606,,,,,
1868,05/30/18 09:52:16 PM,23.597,59.625,,,,,
1869,05/30/18 09:57:16 PM,23.333,60.201,,,,,
1870,05/30/18 10:02:16 PM,23.165,61.387,,,,,
1871,05/30/18 10:07:16 PM,22.997,61.712,,,,,
1872,05/30/18 10:12:16 PM,22.853,62.521,,,,,
1873,05/30/18 10:17:16 PM,23.117,61.340,,,,,
1874,05/30/18 10:22:16 PM,23.549,60.186,,,,,
1875,05/30/18 10:27:16 PM,23.309,60.998,,,,,
1876,05/30/18 10:32:16 PM,23.045,61.528,,,,,
1877,05/30/18 10:37:16 PM,23.261,61.480,,,,,
1878,05/30/18 10:42:16 PM,23.189,61.709,,,,,
1879,05/30/18 10:47:16 PM,22.853,63.261,,,,,
1880,05/30/18 10:52:16 PM,22.445,63.719,,,,,
1881,05/30/18 10:57:16 PM,22.421,64.458,,,,,
1882,05/30/18 11:02:16 PM,22.493,63.957,,,,,
1883,05/30/18 11:07:16 PM,22.853,62.791,,,,,
1884,05/30/18 11:12:16 PM,23.525,60.052,,,,,
1885,05/30/18 11:17:16 PM,24.006,57.963,,,,,
1886,05/30/18 11:22:16 PM,23.669,59.029,,,,,
1887,05/30/18 11:27:16 PM,23.261,59.991,,,,,
1888,05/30/18 11:32:16 PM,23.405,59.585,,,,,
1889,05/30/18 11:37:16 PM,23.285,59.969,,,,,
1890,05/30/18 11:42:16 PM,22.925,61.401,,,,,
1891,05/30/18 11:47:16 PM,22.326,63.284,,,,,
1892,05/30/18 11:52:16 PM,21.895,64.968,,,,,
1893,05/30/18 11:57:16 PM,21.298,65.933,,,,,
1894,05/31/18 12:02:16 AM,20.821,68.480,,,,,
1895,05/31/18 12:07:16 AM,20.559,69.528,,,,,
1896,05/31/18 12:12:16 AM,20.440,71.955,,,,,
1897,05/31/18 12:17:16 AM,20.463,71.993,,,,,
1898,05/31/18 12:22:16 AM,20.773,71.991,,,,,
1899,05/31/18 12:27:16 AM,20.749,71.790,,,,,
1900,05/31/18 12:32:16 AM,20.964,70.820,,,,,
1901,05/31/18 12:37:16 AM,20.988,71.356,,,,,
1902,05/31/18 12:42:16 AM,20.821,71.419,,,,,
1903,05/31/18 12:47:16 AM,20.535,73.696,,,,,
1904,05/31/18 12:52:16 AM,20.130,75.455,,,,,
1905,05/31/18 12:57:16 AM,19.821,76.673,,,,,
1906,05/31/18 01:02:16 AM,19.654,77.483,,,,,
1907,05/31/18 01:07:16 AM,19.487,77.435,,,,,
1908,05/31/18 01:12:16 AM,19.392,78.218,,,,,
1909,05/31/18 01:17:16 AM,19.226,78.165,,,,,
1910,05/31/18 01:22:16 AM,19.107,78.375,,,,,
1911,05/31/18 01:27:16 AM,19.083,79.139,,,,,
1912,05/31/18 01:32:16 AM,19.035,79.359,,,,,
1913,05/31/18 01:37:16 AM,19.250,79.344,,,,,
1914,05/31/18 01:42:16 AM,19.464,78.688,,,,,
1915,05/31/18 01:47:16 AM,19.678,78.262,,,,,
1916,05/31/18 01:52:16 AM,19.702,78.260,,,,,
1917,05/31/18 01:57:16 AM,19.606,79.029,,,,,
1918,05/31/18 02:02:16 AM,19.511,79.252,,,,,
1919,05/31/18 02:07:16 AM,19.440,79.701,,,,,
1920,05/31/18 02:12:16 AM,19.392,80.165,,,,,
1921,05/31/18 02:17:16 AM,19.392,80.401,,,,,
1922,05/31/18 02:22:16 AM,19.345,80.404,,,,,
1923,05/31/18 02:27:16 AM,19.273,80.408,,,,,
1924,05/31/18 02:32:16 AM,19.250,80.732,,,,,
1925,05/31/18 02:37:16 AM,19.202,80.982,,,,,
1926,05/31/18 02:42:16 AM,19.202,81.320,,,,,
1927,05/31/18 02:47:16 AM,19.226,81.405,,,,,
1928,05/31/18 02:52:16 AM,19.250,81.665,,,,,
1929,05/31/18 02:57:16 AM,19.178,81.581,,,,,
1930,05/31/18 03:02:16 AM,19.083,81.586,,,,,
1931,05/31/18 03:07:16 AM,19.154,81.847,,,,,
1932,05/31/18 03:12:16 AM,19.202,82.116,,,,,
1933,05/31/18 03:17:16 AM,19.273,82.205,,,,,
1934,05/31/18 03:22:16 AM,19.345,82.388,,,,,
1935,05/31/18 03:27:16 AM,19.368,82.293,,,,,
1936,05/31/18 03:32:16 AM,19.321,82.111,,,,,
1937,05/31/18 03:37:16 AM,19.345,82.019,,,,,
1938,05/31/18 03:42:16 AM,19.440,82.015,,,,,
1939,05/31/18 03:47:16 AM,19.630,80.629,,,,,
1940,05/31/18 03:52:16 AM,19.940,77.648,,,,,
1941,05/31/18 03:57:16 AM,20.201,76.227,,,,,
1942,05/31/18 04:02:16 AM,20.273,75.494,,,,,
1943,05/31/18 04:07:16 AM,20.321,75.274,,,,,
1944,05/31/18 04:12:16 AM,20.321,74.906,,,,,
1945,05/31/18 04:17:16 AM,20.321,76.805,,,,,
1946,05/31/18 04:22:16 AM,20.178,77.822,,,,,
1947,05/31/18 04:27:16 AM,20.059,78.366,,,,,
1948,05/31/18 04:32:16 AM,19.987,78.788,,,,,
1949,05/31/18 04:37:16 AM,19.892,78.937,,,,,
1950,05/31/18 04:42:16 AM,19.749,79.019,,,,,
1951,05/31/18 04:47:16 AM,19.654,79.315,,,,,
1952,05/31/18 04:52:16 AM,19.702,79.989,,,,,
1953,05/31/18 04:57:16 AM,19.702,80.463,,,,,
1954,05/31/18 05:02:16 AM,19.654,80.874,,,,,
1955,05/31/18 05:07:16 AM,19.583,81.130,,,,,
1956,05/31/18 05:12:16 AM,19.511,81.134,,,,,
1957,05/31/18 05:17:16 AM,19.416,81.309,,,,,
1958,05/31/18 05:22:16 AM,19.321,81.314,,,,,
1959,05/31/18 05:27:16 AM,19.178,81.067,,,,,
1960,05/31/18 05:32:16 AM,19.012,81.245,,,,,
1961,05/31/18 05:37:16 AM,18.988,81.591,,,,,
1962,05/31/18 05:42:16 AM,19.012,81.765,,,,,
1963,05/31/18 05:47:16 AM,19.083,81.674,,,,,
1964,05/31/18 05:52:16 AM,19.226,81.492,,,,,
1965,05/31/18 05:57:16 AM,19.868,81.459,,,,,
1966,05/31/18 06:02:16 AM,20.654,79.850,,,,,
1967,05/31/18 06:07:16 AM,21.155,76.848,,,,,
1968,05/31/18 06:12:16 AM,21.179,75.730,,,,,
1969,05/31/18 06:17:16 AM,21.226,75.175,,,,,
1970,05/31/18 06:22:16 AM,21.226,74.700,,,,,
1971,05/31/18 06:27:16 AM,21.155,74.812,,,,,
1972,05/31/18 06:32:16 AM,21.226,74.193,,,,,
1973,05/31/18 06:37:16 AM,21.203,74.196,,,,,
1974,05/31/18 06:42:16 AM,21.226,73.947,,,,,
1975,05/31/18 06:47:16 AM,21.274,73.653,,,,,
1976,05/31/18 06:52:16 AM,21.417,73.876,,,,,
1977,05/31/18 06:57:16 AM,21.537,74.157,,,,,
1978,05/31/18 07:02:16 AM,21.608,74.657,,,,,
1979,05/31/18 07:07:16 AM,21.704,74.646,,,,,
1980,05/31/18 07:12:16 AM,21.823,74.581,,,,,
1981,05/31/18 07:17:16 AM,22.039,74.505,,,,,
1982,05/31/18 07:22:16 AM,22.445,74.100,,,,,
1983,05/31/18 07:27:16 AM,23.237,73.363,,,,,
1984,05/31/18 07:32:16 AM,24.561,70.761,,,,,
1985,05/31/18 07:37:16 AM,25.993,66.309,,,,,
1986,05/31/18 07:42:16 AM,27.044,62.331,,,,,
1987,05/31/18 07:47:16 AM,26.725,59.203,,,,,
1988,05/31/18 07:52:16 AM,26.383,60.938,,,,,
1989,05/31/18 07:57:16 AM,26.921,59.752,,,,,
1990,05/31/18 08:02:16 AM,26.725,56.979,,,,,
1991,05/31/18 08:07:16 AM,26.628,56.691,,,,,
1992,05/31/18 08:12:16 AM,26.676,57.527,,,,,
1993,05/31/18 08:17:16 AM,26.897,56.105,,,,,
1994,05/31/18 08:22:16 AM,27.142,54.777,,,,,
1995,05/31/18 08:27:16 AM,27.585,56.834,,,,,
1996,05/31/18 08:32:16 AM,27.536,52.839,,,,,
1997,05/31/18 08:37:16 AM,27.044,53.165,,,,,
1998,05/31/18 08:42:16 AM,26.970,52.256,,,,,
1999,05/31/18 08:47:16 AM,27.167,52.623,,,,,
2000,05/31/18 08:52:16 AM,26.921,52.835,,,,,
2001,05/31/18 08:57:16 AM,27.265,52.517,,,,,
2002,05/31/18 09:02:16 AM,28.326,51.482,,,,,
2003,05/31/18 09:07:16 AM,28.400,51.073,,,,,
2004,05/31/18 09:12:16 AM,28.128,50.098,,,,,
2005,05/31/18 09:17:16 AM,28.128,53.428,,,,,
2006,05/31/18 09:22:16 AM,28.202,51.362,,,,,
2007,05/31/18 09:27:16 AM,27.388,50.826,,,,,
2008,05/31/18 09:32:16 AM,26.359,54.626,,,,,
2009,05/31/18 09:37:16 AM,26.237,57.066,,,,,
2010,05/31/18 09:42:16 AM,26.334,57.361,,,,,
2011,05/31/18 09:47:16 AM,27.019,56.377,,,,,
2012,05/31/18 09:52:16 AM,27.118,54.705,,,,,
2013,05/31/18 09:53:10 AM,,,Logged,,,,
2014,05/31/18 09:57:16 AM,26.579,54.330,,,,,
2015,05/31/18 10:02:16 AM,25.847,58.165,,,,,
2016,05/31/18 10:07:16 AM,25.239,59.610,,,,,
2017,05/31/18 10:12:16 AM,24.803,60.135,,,,,
2018,05/31/18 10:17:16 AM,24.852,61.891,,,,,
2019,05/31/18 10:22:16 AM,24.731,60.967,,,,,
2020,05/31/18 10:27:16 AM,24.779,62.387,,,,,
2021,05/31/18 10:32:16 AM,24.973,62.219,,,,,
2022,05/31/18 10:37:16 AM,25.458,62.266,,,,,
2023,05/31/18 10:42:16 AM,25.871,59.573,,,,,
2024,05/31/18 10:47:16 AM,26.334,60.067,,,,,
2025,05/31/18 10:52:16 AM,26.603,58.165,,,,,
2026,05/31/18 10:57:16 AM,27.585,55.241,,,,,
2027,05/31/18 11:02:16 AM,28.822,52.194,,,,,
2028,05/31/18 11:07:16 AM,29.146,50.464,,,,,
2029,05/31/18 11:12:16 AM,29.722,46.293,,,,,
2030,05/31/18 11:17:16 AM,28.524,48.468,,,,,
2031,05/31/18 11:22:16 AM,28.177,50.430,,,,,
2032,05/31/18 11:27:16 AM,28.574,50.615,,,,,
2033,05/31/18 11:32:16 AM,29.196,48.221,,,,,
2034,05/31/18 11:37:16 AM,29.797,47.651,,,,,
2035,05/31/18 11:42:16 AM,30.023,46.912,,,,,
2036,05/31/18 11:47:16 AM,30.729,45.116,,,,,
2037,05/31/18 11:52:16 AM,30.502,45.312,,,,,
2038,05/31/18 11:57:16 AM,30.552,46.450,,,,,
2039,05/31/18 12:02:16 PM,30.729,43.701,,,,,
2040,05/31/18 12:07:16 PM,31.059,43.868,,,,,
2041,05/31/18 12:12:16 PM,30.350,44.920,,,,,
2042,05/31/18 12:17:16 PM,31.262,45.358,,,,,
2043,05/31/18 12:22:16 PM,30.426,44.244,,,,,
2044,05/31/18 12:27:16 PM,30.628,43.015,,,,,
2045,05/31/18 12:32:16 PM,30.856,43.763,,,,,
2046,05/31/18 12:37:16 PM,30.983,43.528,,,,,
2047,05/31/18 12:42:16 PM,31.645,43.740,,,,,
2048,05/31/18 12:47:16 PM,31.364,41.692,,,,,
2049,05/31/18 12:52:16 PM,31.262,42.425,,,,,
2050,05/31/18 12:57:16 PM,30.780,45.575,,,,,
2051,05/31/18 01:02:16 PM,31.008,44.558,,,,,
2052,05/31/18 01:07:16 PM,30.249,46.869,,,,,
2053,05/31/18 01:12:16 PM,31.059,45.954,,,,,
2054,05/31/18 01:17:16 PM,31.492,43.806,,,,,
2055,05/31/18 01:22:16 PM,30.805,46.215,,,,,
2056,05/31/18 01:27:16 PM,30.224,46.251,,,,,
2057,05/31/18 01:32:16 PM,30.729,45.640,,,,,
2058,05/31/18 01:37:16 PM,29.546,46.839,,,,,
2059,05/31/18 01:42:16 PM,29.396,46.651,,,,,
2060,05/31/18 01:47:16 PM,29.546,46.049,,,,,
2061,05/31/18 01:52:16 PM,29.747,45.453,,,,,
2062,05/31/18 01:57:16 PM,30.174,43.838,,,,,
2063,05/31/18 02:02:16 PM,31.517,43.509,,,,,
2064,05/31/18 02:07:16 PM,32.209,38.235,,,,,
2065,05/31/18 02:12:16 PM,32.880,39.940,,,,,
2066,05/31/18 02:17:16 PM,33.556,37.286,,,,,
2067,05/31/18 02:22:16 PM,32.389,38.431,,,,,
2068,05/31/18 02:27:16 PM,32.440,39.543,,,,,
2069,05/31/18 02:32:16 PM,33.347,38.453,,,,,
2070,05/31/18 02:37:16 PM,32.957,38.215,,,,,
2071,05/31/18 02:42:16 PM,32.699,38.224,,,,,
2072,05/31/18 02:47:16 PM,33.061,40.210,,,,,
2073,05/31/18 02:52:16 PM,32.569,40.473,,,,,
2074,05/31/18 02:57:16 PM,32.132,39.490,,,,,
2075,05/31/18 03:02:16 PM,33.504,40.312,,,,,
2076,05/31/18 03:07:16 PM,34.185,36.442,,,,,
2077,05/31/18 03:12:16 PM,34.898,37.741,,,,,
2078,05/31/18 03:17:16 PM,34.951,37.007,,,,,
2079,05/31/18 03:22:16 PM,36.182,37.432,,,,,
2080,05/31/18 03:27:16 PM,35.111,35.691,,,,,
2081,05/31/18 03:32:16 PM,35.591,37.022,,,,,
2082,05/31/18 03:37:16 PM,35.137,34.960,,,,,
2083,05/31/18 03:42:16 PM,34.237,37.512,,,,,
2084,05/31/18 03:47:16 PM,33.948,36.794,,,,,
2085,05/31/18 03:52:16 PM,34.474,36.223,,,,,
2086,05/31/18 03:57:16 PM,36.561,33.959,,,,,
2087,05/31/18 04:02:16 PM,37.051,32.306,,,,,
2088,05/31/18 04:07:16 PM,37.517,33.610,,,,,
2089,05/31/18 04:12:16 PM,36.616,35.186,,,,,
2090,05/31/18 04:17:16 PM,36.588,33.536,,,,,
2091,05/31/18 04:22:16 PM,36.997,33.669,,,,,
2092,05/31/18 04:27:16 PM,35.537,35.050,,,,,
2093,05/31/18 04:32:16 PM,34.686,36.199,,,,,
2094,05/31/18 04:37:16 PM,36.588,34.392,,,,,
2095,05/31/18 04:42:16 PM,36.534,31.632,,,,,
2096,05/31/18 04:47:16 PM,37.106,31.841,,,,,
2097,05/31/18 04:52:16 PM,37.600,32.626,,,,,
2098,05/31/18 04:57:16 PM,38.431,31.188,,,,,
2099,05/31/18 05:02:16 PM,38.069,29.777,,,,,
2100,05/31/18 05:07:16 PM,37.627,29.652,,,,,
2101,05/31/18 05:12:16 PM,38.570,30.742,,,,,
2102,05/31/18 05:17:16 PM,38.403,29.892,,,,,
2103,05/31/18 05:22:16 PM,38.125,29.965,,,,,
2104,05/31/18 05:27:16 PM,39.244,30.909,,,,,
2105,05/31/18 05:32:16 PM,38.934,29.352,,,,,
2106,05/31/18 05:37:16 PM,38.710,29.977,,,,,
2107,05/31/18 05:42:16 PM,38.598,29.157,,,,,
2108,05/31/18 05:47:16 PM,37.106,31.344,,,,,
2109,05/31/18 05:52:16 PM,38.069,31.232,,,,,
2110,05/31/18 05:57:16 PM,38.514,30.115,,,,,
2111,05/31/18 06:02:16 PM,37.765,31.991,,,,,
2112,05/31/18 06:07:16 PM,39.612,27.380,,,,,
2113,05/31/18 06:12:16 PM,39.075,27.290,,,,,
2114,05/31/18 06:17:16 PM,37.848,31.876,,,,,
2115,05/31/18 06:22:16 PM,37.820,29.170,,,,,
2116,05/31/18 06:27:16 PM,38.319,30.360,,,,,
2117,05/31/18 06:32:16 PM,39.131,28.161,,,,,
2118,05/31/18 06:37:16 PM,38.990,28.359,,,,,
2119,05/31/18 06:42:16 PM,39.187,29.516,,,,,
2120,05/31/18 06:47:16 PM,38.906,29.207,,,,,
2121,05/31/18 06:52:16 PM,38.794,28.747,,,,,
2122,05/31/18 06:57:16 PM,38.850,29.005,,,,,
2123,05/31/18 07:02:16 PM,39.159,29.281,,,,,
2124,05/31/18 07:07:16 PM,39.300,29.701,,,,,
2125,05/31/18 07:12:16 PM,39.103,29.595,,,,,
2126,05/31/18 07:17:16 PM,38.654,29.274,,,,,
2127,05/31/18 07:22:16 PM,38.514,29.203,,,,,
2128,05/31/18 07:27:16 PM,38.403,30.775,,,,,
2129,05/31/18 07:32:16 PM,38.014,31.758,,,,,
2130,05/31/18 07:37:16 PM,37.161,32.497,,,,,
2131,05/31/18 07:42:16 PM,36.291,32.550,,,,,
2132,05/31/18 07:47:16 PM,36.318,35.628,,,,,
2133,05/31/18 07:52:16 PM,36.588,35.902,,,,,
2134,05/31/18 07:57:16 PM,36.561,37.150,,,,,
2135,05/31/18 08:02:16 PM,36.182,37.264,,,,,
2136,05/31/18 08:07:16 PM,35.084,36.941,,,,,
2137,05/31/18 08:12:16 PM,33.451,37.784,,,,,
2138,05/31/18 08:17:16 PM,31.824,39.855,,,,,
2139,05/31/18 08:22:16 PM,30.679,42.954,,,,,
2140,05/31/18 08:27:16 PM,29.146,45.989,,,,,
2141,05/31/18 08:32:16 PM,27.437,50.597,,,,,
2142,05/31/18 08:37:16 PM,26.432,53.288,,,,,
2143,05/31/18 08:42:16 PM,25.822,54.534,,,,,
2144,05/31/18 08:47:16 PM,25.409,55.875,,,,,
2145,05/31/18 08:52:16 PM,25.021,57.109,,,,,
2146,05/31/18 08:57:16 PM,24.586,59.499,,,,,
2147,05/31/18 09:02:16 PM,24.199,59.760,,,,,
2148,05/31/18 09:07:16 PM,23.862,66.982,,,,,
2149,05/31/18 09:12:16 PM,23.669,69.169,,,,,
2150,05/31/18 09:17:16 PM,23.477,69.305,,,,,
2151,05/31/18 09:22:16 PM,23.429,69.490,,,,,
2152,05/31/18 09:27:16 PM,23.309,68.713,,,,,
2153,05/31/18 09:32:16 PM,23.285,68.751,,,,,
2154,05/31/18 09:37:16 PM,23.069,69.981,,,,,
2155,05/31/18 09:42:16 PM,22.805,72.944,,,,,
2156,05/31/18 09:47:16 PM,22.565,73.885,,,,,
2157,05/31/18 09:52:16 PM,22.373,74.623,,,,,
2158,05/31/18 09:57:16 PM,22.086,75.300,,,,,
2159,05/31/18 10:02:16 PM,21.823,76.182,,,,,
2160,05/31/18 10:07:16 PM,21.680,76.615,,,,,
2161,05/31/18 10:12:16 PM,21.465,77.516,,,,,
2162,05/31/18 10:17:16 PM,21.561,77.122,,,,,
2163,05/31/18 10:22:16 PM,21.584,77.769,,,,,
2164,05/31/18 10:27:16 PM,21.561,77.705,,,,,
2165,05/31/18 10:32:16 PM,21.489,78.602,,,,,
2166,05/31/18 10:37:16 PM,21.370,77.589,,,,,
2167,05/31/18 10:42:16 PM,21.250,76.839,,,,,
2168,05/31/18 10:47:16 PM,21.131,78.917,,,,,
2169,05/31/18 10:52:16 PM,21.059,78.995,,,,,
2170,05/31/18 10:57:16 PM,20.821,78.724,,,,,
2171,05/31/18 11:02:16 PM,20.630,78.739,,,,,
2172,05/31/18 11:07:16 PM,20.511,79.254,,,,,
2173,05/31/18 11:12:16 PM,20.368,79.563,,,,,
2174,05/31/18 11:17:16 PM,20.178,79.804,,,,,
2175,05/31/18 11:22:16 PM,20.035,80.046,,,,,
2176,05/31/18 11:27:16 PM,20.035,80.443,,,,,
2177,05/31/18 11:32:16 PM,20.297,80.672,,,,,
2178,05/31/18 11:37:16 PM,20.130,80.197,,,,,
2179,05/31/18 11:42:16 PM,19.963,80.366,,,,,
2180,05/31/18 11:47:16 PM,20.154,81.099,,,,,
2181,05/31/18 11:52:16 PM,20.178,81.013,,,,,
2182,05/31/18 11:57:16 PM,20.273,80.756,,,,,
2183,06/01/18 12:02:16 AM,20.130,80.931,,,,,
2184,06/01/18 12:07:16 AM,19.963,80.940,,,,,
2185,06/01/18 12:12:16 AM,19.844,81.031,,,,,
2186,06/01/18 12:17:16 AM,19.702,81.381,,,,,
2187,06/01/18 12:22:16 AM,19.583,81.649,,,,,
2188,06/01/18 12:27:16 AM,19.297,81.488,,,,,
2189,06/01/18 12:32:16 AM,19.131,81.760,,,,,
2190,06/01/18 12:37:16 AM,19.083,82.306,,,,,
2191,06/01/18 12:42:16 AM,19.154,82.679,,,,,
2192,06/01/18 12:47:16 AM,19.297,83.063,,,,,
2193,06/01/18 12:52:16 AM,19.321,83.062,,,,,
2194,06/01/18 12:57:16 AM,19.297,83.063,,,,,
2195,06/01/18 01:02:16 AM,19.131,82.970,,,,,
2196,06/01/18 01:07:16 AM,19.035,83.072,,,,,
2197,06/01/18 01:12:16 AM,19.059,83.472,,,,,
2198,06/01/18 01:17:16 AM,18.964,83.577,,,,,
2199,06/01/18 01:22:16 AM,18.774,83.583,,,,,
2200,06/01/18 01:27:16 AM,18.607,83.588,,,,,
2201,06/01/18 01:32:16 AM,18.512,83.797,,,,,
2202,06/01/18 01:37:16 AM,18.417,84.009,,,,,
2203,06/01/18 01:42:16 AM,18.512,84.328,,,,,
2204,06/01/18 01:47:16 AM,18.631,84.545,,,,,
2205,06/01/18 01:52:16 AM,18.607,84.545,,,,,
2206,06/01/18 01:57:16 AM,18.560,84.546,,,,,
2207,06/01/18 02:02:16 AM,18.488,84.548,,,,,
2208,06/01/18 02:07:16 AM,18.465,84.659,,,,,
2209,06/01/18 02:12:16 AM,18.298,84.552,,,,,
2210,06/01/18 02:17:16 AM,18.084,84.447,,,,,
2211,06/01/18 02:22:16 AM,18.060,84.667,,,,,
2212,06/01/18 02:27:16 AM,18.155,84.890,,,,,
2213,06/01/18 02:32:16 AM,18.155,85.004,,,,,
2214,06/01/18 02:37:16 AM,17.965,85.007,,,,,
2215,06/01/18 02:42:16 AM,17.894,85.123,,,,,
2216,06/01/18 02:47:16 AM,17.894,85.123,,,,,
2217,06/01/18 02:52:16 AM,17.656,85.242,,,,,
2218,06/01/18 02:57:16 AM,17.323,85.131,,,,,
2219,06/01/18 03:02:16 AM,17.156,85.134,,,,,
2220,06/01/18 03:07:16 AM,17.394,85.362,,,,,
2221,06/01/18 03:12:16 AM,17.608,85.476,,,,,
2222,06/01/18 03:17:16 AM,17.489,85.478,,,,,
2223,06/01/18 03:22:16 AM,17.394,85.479,,,,,
2224,06/01/18 03:27:16 AM,17.252,85.481,,,,,
2225,06/01/18 03:32:16 AM,17.275,85.599,,,,,
2226,06/01/18 03:37:16 AM,17.299,85.599,,,,,
2227,06/01/18 03:42:16 AM,17.204,85.719,,,,,
2228,06/01/18 03:47:16 AM,17.133,85.720,,,,,
2229,06/01/18 03:52:16 AM,17.109,85.720,,,,,
2230,06/01/18 03:57:16 AM,16.990,85.841,,,,,
2231,06/01/18 04:02:16 AM,16.847,85.843,,,,,
2232,06/01/18 04:07:16 AM,16.966,85.842,,,,,
2233,06/01/18 04:12:16 AM,17.061,85.963,,,,,
2234,06/01/18 04:17:16 AM,17.085,85.962,,,,,
2235,06/01/18 04:22:16 AM,17.204,85.962,,,,,
2236,06/01/18 04:27:16 AM,17.180,86.085,,,,,
2237,06/01/18 04:32:16 AM,16.918,85.964,,,,,
2238,06/01/18 04:37:16 AM,17.014,86.086,,,,,
2239,06/01/18 04:42:16 AM,16.918,86.086,,,,,
2240,06/01/18 04:47:16 AM,16.585,86.088,,,,,
2241,06/01/18 04:52:16 AM,16.299,86.090,,,,,
2242,06/01/18 04:57:16 AM,16.180,86.091,,,,,
2243,06/01/18 05:02:16 AM,16.561,86.212,,,,,
2244,06/01/18 05:07:16 AM,16.704,86.212,,,,,
2245,06/01/18 05:12:16 AM,16.656,86.337,,,,,
2246,06/01/18 05:17:16 AM,16.609,86.337,,,,,
2247,06/01/18 05:22:16 AM,16.609,86.337,,,,,
2248,06/01/18 05:27:16 AM,16.585,86.337,,,,,
2249,06/01/18 05:32:16 AM,16.442,86.338,,,,,
2250,06/01/18 05:37:16 AM,16.156,86.339,,,,,
2251,06/01/18 05:42:16 AM,15.798,86.340,,,,,
2252,06/01/18 05:47:16 AM,15.703,86.340,,,,,
2253,06/01/18 05:52:16 AM,15.751,86.340,,,,,
2254,06/01/18 05:57:16 AM,15.846,86.340,,,,,
